chr	start	end	8Cell_siTfap2c_Klf5_ds
chr13	17888539	17888762	15.861414614279708
chr13	17931769	17932095	9.863265973658649
chr13	18057068	18057467	15.73554872211657
chr13	18459039	18459917	15.67154499718703
chr13	18501151	18501389	12.20607149300455
chr13	18639180	18639434	12.192569026796837
chr13	18722387	18723434	18.421727378593815
chr13	18770373	18771048	15.646105195504648
chr13	18771277	18771550	11.851630354102278
chr13	18810172	18810604	14.838340907185167
chr13	19365403	19366063	12.743026539773652
chr13	19395446	19396140	13.038496737521388
chr13	19426438	19426973	11.770649862735072
chr13	20090278	20090506	9.60075751522131
chr13	21180509	21180994	20.35208385506856
chr13	21192040	21192657	26.440073563561835
chr13	21200323	21200586	13.818578313965308
chr13	21210373	21210643	11.007917704405608
chr13	21220853	21221138	24.016477691918087
chr13	21224821	21225239	39.393591940117794
chr13	21234163	21234519	23.888905128736173
chr13	21311328	21311740	12.70808623600932
chr13	21326119	21327354	17.53509633183962
chr13	21380811	21381090	10.76970048104563
chr13	21456215	21456787	11.315096334143952
chr13	21462494	21462898	10.412786283115349
chr13	21463143	21463380	12.852849606220229
chr13	21463625	21463858	9.895287798197996
chr13	21488252	21488498	11.630703309687172
chr13	21506365	21506592	19.103792274575927
chr13	21716707	21717419	23.71454093831309
chr13	21734071	21734761	21.222814204727396
chr13	21753340	21754073	18.314849405301707
chr13	21760382	21760911	12.659200595322089
chr13	21761672	21761917	12.300086072026467
chr13	21769237	21769610	12.11199964594905
chr13	21779654	21780331	25.012794108651413
chr13	21829672	21830626	13.127606321430806
chr13	21853420	21853812	14.824866231606931
chr13	21873071	21873424	10.744812472346146
chr13	21907211	21907556	14.416317815365998
chr13	21919440	21919679	14.364051391888863
chr13	21928521	21929006	18.95191905031499
chr13	21944731	21945482	17.96605424334936
chr13	21953459	21953780	15.41993560375083
chr13	21954221	21954622	18.792229409824287
chr13	21959557	21960070	15.601262529458683
chr13	21974378	21974714	18.368728549707505
chr13	21975164	21975895	15.850817460531086
chr13	22006246	22006665	11.392845645440222
chr13	22032590	22033009	27.923182539837455
chr13	22039615	22040279	34.40562341299402
chr13	22040713	22041198	30.394949710492007
chr13	22613979	22614726	12.23260033338105
chr13	22707578	22709593	10.161848085521063
chr13	22815812	22816118	10.132932251574946
chr13	22836980	22837538	16.923164024147937
chr13	23384749	23385376	14.987793794659336
chr13	23401330	23402187	24.856707776580418
chr13	23411550	23412912	13.00149817018607
chr13	23446400	23446644	10.949944365219991
chr13	23471142	23471791	13.061428634337908
chr13	23488939	23489264	20.165388283362756
chr13	23506693	23506946	16.696926863297172
chr13	23530719	23531662	26.661886332523025
chr13	23538140	23538858	31.4005657397937
chr13	23551378	23551628	27.153044986724854
chr13	23555539	23556405	31.122860471315803
chr13	23562829	23563163	10.377958276314649
chr13	23575138	23575624	23.21183904012044
chr13	23581946	23582378	25.10600408801326
chr13	23585285	23585547	23.02072854078453
chr13	23621284	23622257	18.492648891162773
chr13	23683972	23684287	28.52106819152832
chr13	23697808	23698878	19.409903244660278
chr13	23739089	23739966	34.73706984438402
chr13	23745705	23745927	19.008702750678534
chr13	23757009	23757427	25.25234249334016
chr13	23761661	23762076	36.62025754997529
chr13	23764335	23764575	30.972835540771484
chr13	23772459	23772706	13.759195655946307
chr13	23833152	23833463	13.431820283748712
chr13	23934444	23934895	13.00085705082591
chr13	24359430	24360843	16.468391707326536
chr13	24408656	24408964	18.188038469909074
chr13	24499257	24499927	11.958554326954173
chr13	24538129	24538426	18.927106324269715
chr13	24560861	24561165	16.808211461493844
chr13	24565318	24566560	24.922300433958977
chr13	24615962	24616315	11.794623264172259
chr13	24747692	24748244	11.338856454344763
chr13	24753369	24753696	13.53203415651934
chr13	24760773	24761926	28.03758201119389
chr13	24776436	24776766	11.856633359735662
chr13	24777204	24777595	12.391529610089938
chr13	24802430	24803554	41.3245104402834
chr13	24809883	24810112	23.249516611015952
chr13	24812641	24813749	36.76124331494962
chr13	24841084	24841308	14.379776213850294
chr13	24862497	24863015	11.520226675571163
chr13	24920534	24920826	12.463364052445922
chr13	24938744	24939306	11.784206010268676
chr13	24958490	24959087	14.559360338016171
chr13	25020450	25020902	10.734482212404235
chr13	25052541	25052795	25.799693944885973
chr13	25055838	25056083	18.38871643689214
chr13	25456088	25456343	15.161908583547556
chr13	28699228	28699991	21.781816077576085
chr13	28873766	28874046	23.21142797470093
chr13	28878552	28878822	11.384135419351082
chr13	28953397	28953744	19.969291082376706
chr13	29907786	29908047	10.947851261416615
chr13	29909556	29909955	13.247860823657579
chr13	29925407	29925869	13.611506208196863
chr13	29985574	29985800	13.445155742949089
chr13	29986326	29986613	18.747641038396218
chr13	30084940	30085536	11.354979641485535
chr13	30147558	30147899	12.899245491475304
chr13	30321087	30321489	9.56303417860572
chr13	30440887	30441728	11.960604529885417
chr13	30530354	30531216	12.817080030861698
chr13	30540857	30541273	22.307909309864044
chr13	30659462	30659706	12.40959541914893
chr13	30843707	30844073	11.531582305991584
chr13	31280206	31280836	11.532432312435574
chr13	31792719	31792951	13.959611181555124
chr13	31809233	31809507	15.348576984266295
chr13	31877395	31877750	12.655473400169695
chr13	31886939	31887305	28.0777312627907
chr13	31908733	31909889	17.64427085236282
chr13	32384583	32384895	16.164189940843826
chr13	32802210	32802799	14.731560116105655
chr13	32805344	32805599	16.895484819599226
chr13	32806756	32807047	17.548314366553658
chr13	32821881	32822497	18.88327877513774
chr13	32903325	32903687	10.42400218900396
chr13	33593322	33593816	10.217845812500247
chr13	33813199	33813439	12.195801639556885
chr13	33918039	33918306	11.570766516839074
chr13	33985312	33985551	21.02267392360017
chr13	34037539	34037840	8.176426054235312
chr13	34131412	34131722	12.198823230497299
chr13	34154165	34154671	15.729122082706496
chr13	34162987	34163615	14.92998824111975
chr13	34746666	34747659	14.982503727243506
chr13	34767221	34767576	9.649251268950986
chr13	34864492	34864997	11.728622341156006
chr13	34872663	34873224	20.9402281553775
chr13	34884200	34884441	15.589970426440734
chr13	34897217	34898430	24.42587340104118
chr13	34973562	34973871	9.460289415032346
chr13	34993744	34994679	14.899251505397858
chr13	35058362	35058848	11.482719466519454
chr13	35074938	35075289	12.011880047300941
chr13	35148541	35149387	11.651997190277063
chr13	35564941	35565737	14.187019490716445
chr13	35586102	35586651	14.304134009314366
chr13	35905787	35906358	19.223896799905916
chr13	35922684	35923197	15.277366896586576
chr13	35990551	35991291	12.40000307382764
chr13	36116925	36118019	16.686307367502664
chr13	37452646	37453266	14.116333157016385
chr13	37506632	37507282	12.509790277481079
chr13	37688825	37689192	13.135232442081461
chr13	37696783	37697083	11.51232006072998
chr13	37712781	37713049	19.887238598581572
chr13	37721956	37722534	25.343865907728464
chr13	37722957	37723700	28.058684386282877
chr13	37726048	37726343	28.667113456079516
chr13	37739257	37739530	30.01950542044727
chr13	37739913	37740711	33.54785469839149
chr13	37741661	37741884	29.411515838896747
chr13	37743210	37743707	34.165118376733794
chr13	37835516	37836484	33.930402623720404
chr13	37837234	37837542	30.675781466744162
chr13	37838081	37838904	28.670592149291846
chr13	37847307	37847625	12.288274848985973
chr13	37857393	37857717	14.299830142362618
chr13	37930112	37930616	9.584648045282515
chr13	37958390	37959072	30.725558082379205
chr13	37965405	37965723	17.558902191665936
chr13	37969021	37969598	18.19049108792839
chr13	37979536	37979847	15.865353012391608
chr13	37983388	37983614	15.634214768367531
chr13	37987515	37987850	31.267435214412746
chr13	38002424	38003012	10.736345682014413
chr13	38036906	38037134	14.292507087975217
chr13	38048879	38049162	10.788072587744507
chr13	38127989	38128366	18.581472037641692
chr13	38129616	38129926	27.93533450095884
chr13	38145171	38145510	14.064784812364607
chr13	38191492	38191888	25.284009336221096
chr13	38195732	38196282	28.412592388499867
chr13	38196714	38197778	28.57951253697388
chr13	38403709	38405455	20.21974270686979
chr13	38414076	38414353	7.54250839557028
chr13	38463489	38463816	10.734350586520787
chr13	38510124	38510374	21.171153285026552
chr13	38523328	38523592	23.373602560072236
chr13	38528185	38528451	15.718260584020973
chr13	38646165	38646423	25.550406111303225
chr13	38658645	38659554	16.303549219935118
chr13	38668510	38668732	13.266555554157978
chr13	38710201	38710585	14.090287365019321
chr13	38714274	38714580	13.99761668685215
chr13	38907004	38907531	14.018422128579648
chr13	40451143	40451426	13.814680975654522
chr13	40596627	40597352	12.99732213776687
chr13	40617975	40618694	11.406948603575684
chr13	40637772	40638084	11.571976949007084
chr13	40671906	40672713	9.50806061042729
chr13	40715950	40716656	17.57469300406513
chr13	40717162	40717389	20.374438470680808
chr13	40723108	40723528	27.3610320409139
chr13	40749042	40749655	14.67748758104458
chr13	40776710	40776997	29.335111192709892
chr13	40795146	40796299	17.55746688495381
chr13	40828980	40829353	13.093724734022535
chr13	40849752	40850283	15.828160598453156
chr13	40868278	40869563	38.50960739818529
chr13	40880815	40881136	14.445209330858843
chr13	40898445	40898855	15.821118331537015
chr13	40915155	40915403	14.095610453236487
chr13	40937449	40938188	19.268332651729352
chr13	40947403	40948010	31.454971659124585
chr13	40972005	40972573	23.519277209966955
chr13	40977433	40978118	21.57177706669717
chr13	40995974	40996834	28.05026381182116
chr13	41000933	41001462	27.41640225430292
chr13	41015998	41016715	11.776330189724847
chr13	41032320	41033218	16.59823485684554
chr13	41097448	41098107	10.593909864179643
chr13	41251563	41252144	16.473387342311838
chr13	41263204	41263571	11.095245545826426
chr13	41283429	41283731	11.739229357005744
chr13	41302805	41303142	13.409580209488684
chr13	41358616	41358924	8.521943984093603
chr13	41571807	41572582	14.009133689634261
chr13	41641800	41642081	14.450778245077439
chr13	41642433	41643262	16.696183179342274
chr13	41700136	41700741	19.53545717917198
chr13	41708208	41708565	12.567007297227363
chr13	41827946	41828396	13.833754923078748
chr13	41828824	41829080	13.464094422757626
chr13	41833397	41833670	11.879173268328657
chr13	42053062	42053642	14.342851562335573
chr13	43173247	43173506	15.33447724419671
chr13	43180039	43180377	29.635680492107685
chr13	43199645	43199933	9.34890052345064
chr13	43251765	43252608	13.622155491001948
chr13	43261110	43261355	19.84753231126435
chr13	43261621	43261966	20.893835004170736
chr13	43304338	43304652	19.308232100905887
chr13	43321286	43321568	13.129899633691666
chr13	43398426	43398853	33.73203948175042
chr13	43401304	43401577	18.395267738090766
chr13	43403070	43403482	21.81071938357307
chr13	43428767	43429007	12.125261851151784
chr13	43443852	43444367	15.258222258669658
chr13	43501530	43501995	18.5817611294408
chr13	43515029	43515335	19.546625913358202
chr13	43523351	43524016	27.066151380897466
chr13	43531264	43531544	9.790677237510682
chr13	43561126	43561474	20.165968947026922
chr13	43565231	43565517	15.572784220422065
chr13	43567583	43567912	17.86377978107487
chr13	43696227	43696729	15.144975340223882
chr13	43864350	43865166	18.82944269507539
chr13	43875852	43876294	16.57097925427812
chr13	43908133	43908920	20.38774955924009
chr13	44012685	44013303	19.445133627425506
chr13	44013843	44014353	18.190116841185326
chr13	44517647	44518063	17.243401504479923
chr13	44559412	44559745	10.26790399665947
chr13	44600614	44601459	27.078924795297475
chr13	44602373	44603311	24.95966778330203
chr13	44621731	44622557	18.08680449501943
chr13	44677798	44678030	23.06779909133911
chr13	44678286	44678830	37.14595619720571
chr13	44692024	44692428	17.369123789343504
chr13	44706511	44706879	26.964140516260397
chr13	44707466	44707724	30.005240425583004
chr13	44716126	44716575	19.368217049834456
chr13	44730708	44731219	29.79696634744245
chr13	44783060	44783890	19.43802699698023
chr13	44818049	44818847	15.111651964354934
chr13	44869571	44869845	14.833689975042413
chr13	44939188	44939773	19.781034290281116
chr13	45001135	45001511	9.769045181730961
chr13	45001772	45002048	8.880684228910916
chr13	45006516	45006773	12.699270552698277
chr13	45030782	45031279	12.794249486635389
chr13	45078603	45078924	15.20898142484861
chr13	45097833	45098491	12.130908863885063
chr13	45186459	45186806	7.146735253182887
chr13	45446343	45446699	12.843621704015838
chr13	45477008	45477607	11.570288826905825
chr13	45491980	45492722	15.360621773650383
chr13	45539143	45539650	12.033589843697332
chr13	45629785	45630627	18.971107346994575
chr13	45637525	45638209	10.875919800752785
chr13	45747727	45747981	13.565157128131295
chr13	45769391	45769885	14.222483809660321
chr13	45931922	45932566	17.567645543850727
chr13	45934793	45935031	20.246857979718378
chr13	45935520	45935861	21.73102010799643
chr13	45970383	45971271	15.34890097111195
chr13	46161745	46162153	12.035050492660671
chr13	46270917	46271622	12.192904757438821
chr13	46642170	46642501	11.267648734354902
chr13	46680470	46681226	16.148594355457043
chr13	46686675	46686936	17.06684412901429
chr13	46693597	46693958	19.417177984919245
chr13	46727715	46727938	18.794129200580407
chr13	46742695	46743555	13.171348821285159
chr13	46756009	46756348	11.880334046737985
chr13	46810012	46810692	13.96440445395077
chr13	46995833	46996077	14.90489821746701
chr13	47010517	47010875	10.498431878382933
chr13	47017441	47017664	13.575414375339388
chr13	47029014	47029483	14.705200589796119
chr13	47042840	47043929	16.695552983559853
chr13	47088022	47088252	31.790579623761385
chr13	47088476	47088712	30.623673834538057
chr13	47098154	47098411	26.5159530222184
chr13	47099342	47099564	22.847164791983527
chr13	47101623	47102141	17.757881106557072
chr13	47152500	47152951	11.978972278518846
chr13	47254965	47255271	18.17781016405891
chr13	48148405	48149275	12.263185687448786
chr13	48164475	48165242	14.317934102154151
chr13	48497649	48498081	18.64553095234765
chr13	48528281	48528735	16.518329769504227
chr13	48545508	48545878	21.285241402806463
chr13	48564908	48566260	21.061737852689077
chr13	48624790	48625637	13.782145062753976
chr13	48639458	48639752	24.068279973503685
chr13	48801089	48801370	11.065683772131218
chr13	48880523	48881147	20.923222019122196
chr13	48891879	48892125	19.40233895836807
chr13	48902055	48902365	23.726117011039488
chr13	48910255	48910535	24.44310705576624
chr13	48912869	48913109	14.622934091091157
chr13	48921684	48921950	16.783764064760135
