id	length	midBlast_Ctrl_rep1	midBlast_Ctrl_rep2	midBlast_Ctrl_rep3	midBlast_siTfap2c_rep1	midBlast_siTfap2c_rep2	midBlast_siTfap2c_rep3
Rabgap1	6746	1086	1198	1260	958	1076	848
Rabgap1l	9489	73	142	132	103	79	97
Rabgef1	2885	568	729	769	704	791	534
Rabggta	2547	343	395	398	204	333	211
Rabggtb	1686	1840	2362	2405	1397	1570	1220
Rabif	1959	497	518	555	275	240	282
Rabl2	1646	208	288	206	141	192	157
Rabl3	2022	418	600	626	301	324	376
Rabl6	3155	2422	2646	2441	1066	1096	602
Rac1	2269	2849	3455	3130	1998	1949	1590
Rac2	3036	0	0	0	20	27	24
Rac3	1078	40	51	74	32	58	42
Racgap1	3065	2432	3104	2931	1572	1693	1141
Rad1	4678	196	230	276	231	280	211
Rad17	3054	593	804	890	726	903	856
Rad18	2701	440	506	495	417	337	290
Rad21	3605	16724	21015	20521	12691	13688	10643
Rad21l	1659	22	7	19	17	3	14
Rad23a	2101	737	742	730	446	365	292
Rad23b	3811	12917	15050	15473	6994	7715	5616
Rad50	5153	1674	2406	2327	1904	1910	1635
Rad51	2138	1023	1308	1143	1099	1186	1046
Rad51ap1	1835	380	445	553	304	282	288
Rad51ap2	3175	0	2	2	14	10	9
Rad51b	2837	100	118	126	96	41	64
Rad51c	3314	106	136	94	114	103	126
Rad51d	7705	376	519	607	529	639	415
Rad52	1978	269	323	385	289	335	252
Rad54b	7051	1028	1365	1410	589	633	407
Rad54l	3076	550	724	699	388	342	215
Rad54l2	9326	5558	6994	6854	4452	4828	3040
Rad9a	2046	396	422	537	417	470	267
Rad9b	1593	51	64	58	34	54	35
Radil	3769	5	9	21	58	76	66
Rae1	1742	1187	1286	1324	728	865	550
Raet1a	1545	6	4	4	0	3	6
Raet1b	1242	0	0	0	0	0	0
Raet1c	1235	0	0	0	0	0	0
Raet1d	1271	4	0	1	8	9	9
Raet1e	1274	0	2	3	0	0	0
Raf1	3066	1539	2030	1872	1270	1419	823
Rag1	6669	0	1	1	42	38	26
Rag2	3393	5	1	8	6	24	20
Rai1	7507	765	846	836	599	682	325
Rai14	5009	3420	4040	3656	2292	2247	1323
Rai2	2508	0	0	0	8	11	18
Rala	2662	823	919	919	529	585	412
Ralb	2277	814	846	985	284	324	376
Ralbp1	4340	2678	3351	2985	1542	1504	1232
Ralgapa1	8403	1079	1344	1359	839	881	768
Ralgapa2	9610	2057	2515	2471	1465	1522	977
Ralgapb	8414	1038	1380	1378	875	967	585
Ralgds	4020	1571	1625	1712	879	1029	597
Ralgps1	6308	76	104	80	110	120	63
Ralgps2	7133	1035	1255	1268	444	568	466
Raly	1842	2485	3217	2933	2126	2424	1793
Ralyl	2680	0	0	0	3	4	8
Ramp1	3022	8	9	10	50	44	18
Ramp2	872	17	36	18	69	109	84
Ramp3	1221	0	0	0	6	8	2
Ran	2288	11964	15645	14818	11514	12976	11175
Ranbp1	852	5394	6958	6472	3991	4715	4823
Ranbp10	5308	1041	1335	1340	1218	1208	704
Ranbp17	5120	798	882	912	425	380	291
Ranbp2	9476	13935	17233	16853	10081	11433	9226
Ranbp3	2822	1050	1204	1252	864	1087	663
Ranbp3l	4211	0	1	0	9	8	24
Ranbp6	4867	126	182	160	204	190	198
Ranbp9	3064	1604	2130	2056	1168	1180	862
Rangap1	3002	9807	11503	11363	10317	10927	7033
Rangrf	950	56	70	86	49	78	34
Rap1a	2459	1324	1699	1790	696	840	1096
Rap1b	1937	2243	2659	2858	1523	2029	1965
Rap1gap	3398	73	109	86	84	105	46
Rap1gap2	6410	99	65	83	190	171	105
Rap1gds1	3674	348	515	549	242	366	236
Rap2a	4172	240	407	393	523	679	478
Rap2b	4197	1515	1610	1729	1017	1006	845
Rap2c	3543	618	888	964	466	444	334
Rapgef1	6347	1162	1513	1378	1190	1331	796
Rapgef2	6543	1575	1925	1815	1464	1722	871
Rapgef3	3834	11	4	10	37	54	36
Rapgef4	7896	8	0	6	50	45	53
Rapgef5	3987	172	241	203	127	155	114
Rapgef6	11963	1384	1991	1948	1444	1582	1008
Rapgefl1	4163	438	435	525	253	311	129
Raph1	9117	1940	2341	2264	1947	2266	1217
Rapsn	1620	0	6	8	7	9	22
Rara	4131	42	41	52	51	73	35
Rarb	3776	173	338	356	216	335	170
Rarg	3399	323	396	719	1259	1572	1089
Rarres1	1411	12	7	10	9	16	13
Rarres2	708	0	6	2	4	5	5
Rars	2131	3394	4565	4595	2884	3211	3237
Rars2	1867	418	538	456	321	299	289
Rasa1	5101	2345	3108	2817	1151	1199	999
Rasa2	5699	353	537	517	355	364	361
Rasa3	4118	48	39	54	59	54	40
Rasa4	2915	14	42	70	199	181	159
Rasal1	3363	67	75	57	56	56	42
Rasal2	10046	652	739	753	669	670	502
Rasal3	3677	0	6	1	37	25	47
Rasd1	1609	85	65	92	52	45	52
Rasd2	2810	39	26	54	119	154	103
Rasef	5183	1	13	4	47	30	30
Rasgef1a	3236	32	40	50	37	33	40
Rasgef1b	2996	0	6	2	32	15	24
Rasgef1c	2244	0	6	4	37	22	20
Rasgrf1	4729	6	10	17	52	70	39
Rasgrf2	5843	6	2	2	12	25	40
Rasgrp1	5105	14	16	8	114	143	149
Rasgrp2	2193	0	17	10	46	34	39
Rasgrp3	4931	11	10	21	63	82	81
Rasgrp4	4630	771	680	766	444	454	350
Rasip1	3152	8	28	6	35	45	61
Rasl10a	1108	118	100	103	84	73	66
Rasl10b	3481	12	4	18	13	46	29
Rasl11a	1126	6	5	16	36	50	55
Rasl11b	1768	6	10	8	32	60	42
Rasl12	3876	13	4	4	19	22	9
Rasl2-9	1009	19	10	26	9	31	14
Rassf1	2130	246	236	312	174	279	116
Rassf10	3497	8	8	10	29	54	20
Rassf2	4785	2	8	8	31	38	28
Rassf3	3424	412	492	517	275	335	225
Rassf4	6344	642	790	738	464	894	387
Rassf5	3405	151	151	205	106	169	88
Rassf6	1958	2	4	6	32	38	46
Rassf7	1525	535	573	588	247	191	183
Rassf8	1733	2972	3804	3516	1667	1499	884
Rassf9	2118	0	0	0	22	14	24
Raver1	3444	1058	964	1048	1135	1230	565
Raver2	3990	21	55	26	79	81	78
Rax	1669	0	0	0	5	20	8
Rb1	4625	120	187	169	493	412	412
Rb1cc1	7046	4438	5743	6056	3487	4270	4654
Rbak	3480	88	133	112	88	57	34
Rbakdn	636	11	10	13	24	36	6
Rbbp4	4407	3318	4126	4399	2593	2955	2648
Rbbp5	3632	1212	1515	1488	1018	972	717
Rbbp6	7770	3702	5275	4911	4304	4628	3065
Rbbp7	2272	11906	14427	16027	8514	9228	7961
Rbbp8	3902	716	960	930	1036	1456	1397
Rbbp8nl	2319	2	18	3	125	112	86
Rbbp9	2160	134	191	267	130	133	109
Rbck1	2541	506	596	586	717	824	577
Rbfa	1339	331	441	426	270	317	228
Rbfox1	5481	6	6	14	42	43	23
Rbfox2	7358	1340	1721	1497	1792	1684	1054
Rbfox3	4921	2	1	0	35	30	39
Rbks	1025	52	64	69	66	46	42
Rbl1	5415	666	827	831	517	500	397
Rbl2	4925	193	204	224	180	167	98
Rbm10	3718	2140	2789	2421	1519	1755	1090
Rbm11	2699	0	4	0	7	2	12
Rbm12	3752	1106	1465	1341	977	1175	843
Rbm12b1	3284	58	92	86	89	101	61
Rbm12b2	3426	188	181	200	170	163	195
Rbm14	3168	1221	1266	1249	695	797	456
Rbm15	3270	1840	1955	2084	1209	1305	829
Rbm15b	3016	612	734	594	522	608	335
Rbm17	1534	4401	5494	5372	4946	5174	4163
Rbm18	2548	334	422	440	409	369	355
Rbm19	3952	1775	2253	2300	2018	2116	1502
Rbm20	6592	92	113	156	134	151	127
Rbm22	2079	1043	1375	1485	1017	1175	860
Rbm24	3224	0	0	0	10	18	4
Rbm25	4244	8141	9924	10339	9525	10598	6469
Rbm26	4105	3191	3924	3880	2098	2325	1639
Rbm27	6264	3521	4561	4460	2783	3259	2013
Rbm28	4186	2100	2666	2908	1903	2149	1670
Rbm3	3582	1604	2050	2065	1635	1775	1874
Rbm31y	3916	0	0	0	0	0	0
Rbm33	9501	2802	3482	3696	2457	2497	1785
Rbm34	3431	872	1024	1143	743	843	935
Rbm38	1774	540	718	767	795	789	383
Rbm39	2955	6316	8746	8312	6265	6212	5433
Rbm3os	840	37	46	70	26	46	14
Rbm4	2718	71	64	62	38	36	18
Rbm41	6759	124	251	241	349	352	277
Rbm42	1701	2227	2508	2744	1481	1945	1575
Rbm43	2155	0	2	1	8	19	20
Rbm44	3851	94	117	148	159	146	107
Rbm45	1897	477	683	723	521	675	465
Rbm46	3586	0	0	0	10	13	8
Rbm46os	3448	0	0	0	19	19	44
Rbm47	5417	8903	10171	10401	4683	5244	3091
Rbm48	2330	240	211	208	137	154	164
Rbm4b	1830	232	272	291	201	201	166
Rbm5	3087	2336	3167	2900	2366	2293	1514
Rbm6	3989	2743	3065	3293	2517	2485	1983
Rbm7	1915	777	923	802	577	611	500
Rbm8a	2616	2113	2432	2415	1747	2225	1884
Rbms1	3057	710	687	748	469	644	370
Rbms2	5609	336	398	422	160	213	172
Rbms3	8215	0	0	10	25	33	20
Rbmx	3743	1080	1430	1499	1464	1902	1654
Rbmx2	1743	854	1051	1151	1261	1111	966
Rbmxl1	1725	2310	2563	2513	1481	1664	1310
Rbmxl2	1472	95	88	110	114	138	54
Rbmy	8655	0	0	0	0	0	0
Rbp1	2627	0	0	0	23	13	12
Rbp2	672	8	0	5	39	50	53
Rbp3	5276	0	0	0	8	10	22
Rbp4	1297	0	2	0	15	12	11
Rbp7	594	0	0	2	10	2	1
Rbpj	5953	2999	3600	3242	2896	3497	2604
Rbpjl	2456	10	18	6	85	45	23
Rbpms	2812	1882	2199	2395	1543	1882	1052
Rbpms2	1956	2354	2774	2764	1780	2133	1423
Rbsn	5220	948	1005	1269	1318	1348	1138
Rbx1	1655	641	753	700	429	431	473
Rc3h1	11011	2346	2725	2856	1832	1992	1117
Rc3h2	8965	2001	2739	2632	2052	2335	1841
Rcan1	2532	429	555	618	285	380	265
Rcan2	3857	0	0	0	14	12	17
Rcan3	5062	32	56	28	32	58	47
Rcbtb1	3903	53	130	76	177	151	85
Rcbtb2	3856	4	16	9	42	40	34
Rcc1	2327	1488	1643	1687	1224	1421	947
Rcc2	3767	4420	4792	5197	2169	2829	2212
Rccd1	2340	110	183	161	105	147	100
Rce1	1446	302	298	324	192	208	155
Rchy1	2460	715	820	913	590	711	579
Rcl1	1803	1503	1976	1951	1502	1761	1249
Rcn1	3063	47	74	14	65	72	70
Rcn2	2607	685	850	814	311	346	311
Rcn3	1453	32	44	38	99	137	81
Rcor1	2722	1495	1622	1803	1257	1270	904
Rcor2	2014	629	709	854	346	330	221
Rcor3	4419	551	620	586	263	340	235
Rcsd1	2670	22	14	23	32	34	31
Rcvrn	1062	0	0	0	2	15	19
Rd3	4267	12	14	26	72	51	43
Rd3l	761	0	1	0	2	4	0
Rdh1	3890	2	3	16	42	38	19
Rdh10	2295	477	472	642	1140	1745	1725
Rdh11	1574	681	689	570	639	509	272
Rdh12	1674	10	5	7	35	35	29
Rdh13	3077	490	579	684	502	512	335
Rdh14	1472	76	111	93	56	60	48
Rdh16	3208	2	2	6	22	32	32
Rdh18-ps	3648	0	2	6	14	26	6
Rdh19	1889	0	0	0	8	10	23
Rdh5	1260	97	125	111	141	158	87
Rdh7	1595	0	2	5	14	17	18
Rdh8	1450	0	0	8	14	19	7
Rdh9	2698	0	6	4	18	7	29
Rdm1	1098	123	149	271	121	248	121
Rdx	4842	3878	5377	4429	2207	2506	1669
Rec114	883	14	50	34	90	132	91
Rec8	2055	158	161	211	172	181	83
Reck	4433	48	63	52	185	199	130
Recql	4701	337	426	420	322	365	234
Recql4	3922	671	709	699	359	475	335
Recql5	3986	435	520	523	311	436	206
Redrum	2228	0	0	2	8	9	20
Reep1	3799	5195	4871	6514	1997	2234	1391
Reep2	1926	46	32	47	39	72	24
Reep3	5550	1112	1422	1220	389	536	378
Reep4	1670	607	619	614	311	309	151
Reep5	2897	274	333	296	192	226	135
Reep6	2016	178	214	264	215	287	174
Reg1	769	0	0	2	3	6	3
Reg2	692	2	0	0	14	9	5
Reg3a	837	0	0	0	4	2	8
Reg3b	759	0	0	0	6	8	10
Reg3d	782	0	0	0	1	3	18
Reg3g	774	0	0	0	14	0	7
Reg4	1021	0	0	0	6	18	11
Rel	2584	212	311	229	196	227	111
Rela	2709	517	626	622	468	496	271
Relb	2200	63	56	46	99	95	84
Rell1	3240	1207	1853	1514	150	182	107
Rell2	1767	18	0	1	2	8	7
Reln	11698	16	28	23	117	95	139
Relt	2817	60	98	88	48	87	67
Rem1	1603	64	30	72	2	14	16
Rem2	1887	0	8	1	39	13	27
Ren1	1422	0	0	0	0	0	0
Ren2	1525	11	27	14	3	1	1
Renbp	1418	3424	3924	4476	3186	3161	2383
Rep15	982	2	6	6	6	4	2
Repin1	3146	92	140	131	79	64	31
Reps1	2618	1401	1741	1514	839	993	529
Reps2	7689	298	439	534	466	516	351
Rer1	1518	1423	1813	1727	1114	1246	1006
Rere	7458	4286	4661	5035	3255	3326	1480
Rerg	2313	2	0	0	27	25	16
Rergl	682	0	0	0	0	1	3
Resp18	710	4	0	2	6	9	6
Rest	4266	8925	10195	10973	5830	6346	4270
Ret	7341	36	64	78	58	43	58
Retn	1286	0	4	0	21	14	11
Retnla	598	0	0	0	2	4	14
Retnlb	696	0	0	0	0	1	1
Retnlg	608	0	0	4	6	2	11
Retsat	1937	120	173	182	257	345	145
Rev1	4262	591	756	904	1190	1278	751
Rev3l	10665	1889	2352	2238	1417	1674	1202
Rex2	3998	287	361	371	153	172	282
Rexo1	5249	1158	1448	1456	969	1216	647
Rexo2	1075	544	838	607	654	712	580
Rexo4	2281	1566	1789	1781	1678	1732	1456
Rfc1	4720	3690	4617	5046	2657	3023	2859
Rfc2	1518	942	1063	1110	680	774	552
Rfc3	1215	398	548	461	314	387	268
Rfc4	1216	762	1033	1037	641	741	769
Rfc5	1730	913	1159	1200	754	697	518
Rfesd	2906	55	107	81	42	40	49
Rffl	4242	1007	1061	1092	870	955	599
Rfk	2482	2161	2634	2681	1425	1991	1605
Rfng	2118	520	606	775	617	736	323
Rfpl4	1677	0	18	10	22	12	13
Rfpl4b	1054	0	0	14	24	9	32
Rft1	2368	210	235	246	177	161	117
Rftn1	2802	10	9	0	29	43	29
Rftn2	3676	35	86	52	94	134	82
Rfwd2	5056	1741	2324	2193	1543	1425	1337
Rfwd3	4443	2644	3492	3211	1955	2282	1417
Rfx1	4172	382	362	436	320	351	164
Rfx2	3353	820	929	887	391	283	285
Rfx3	9341	63	109	52	110	95	53
Rfx4	4074	342	590	411	85	62	37
Rfx5	4189	48	62	56	73	74	44
Rfx6	3701	1	2	0	19	26	26
Rfx7	8000	1387	1534	1468	756	770	442
Rfx8	2000	0	4	0	7	32	25
Rfxank	3682	193	181	146	201	150	82
Rfxap	2162	454	541	454	313	337	215
Rgag1	4142	0	0	0	11	12	6
Rgag4	4330	0	4	8	54	42	43
Rgcc	914	21	38	36	46	38	26
Rgl1	3887	31	69	65	145	94	99
Rgl2	2940	168	194	268	151	184	136
Rgl3	2550	0	0	5	34	75	40
Rgma	3586	83	95	103	80	66	50
Rgmb	2633	81	132	125	86	75	66
Rgn	1574	68	90	72	194	254	213
Rgp1	5868	391	408	502	472	502	273
Rgr	4290	0	2	1	21	20	22
Rgs1	1330	0	0	0	1	2	9
Rgs10	875	20	12	9	42	86	32
Rgs11	2006	257	320	329	203	298	163
Rgs12	5597	23	42	37	120	114	89
Rgs13	1497	0	0	0	4	3	7
Rgs14	2356	211	236	324	156	150	75
Rgs16	2335	4	2	22	30	21	12
Rgs17	8190	0	0	1	26	43	25
Rgs18	1859	0	0	0	0	2	3
Rgs19	2059	66	66	38	16	8	24
Rgs2	3009	0	2	2	25	12	15
Rgs20	2513	19	7	0	22	29	32
Rgs21	827	0	0	0	0	1	3
Rgs22	4008	25	10	12	62	31	53
Rgs3	7302	134	103	120	169	206	152
Rgs4	2941	0	0	0	12	13	28
Rgs5	1809	2	0	0	4	5	6
Rgs6	2691	0	0	2	30	31	44
Rgs7	2487	4	8	10	27	18	21
Rgs7bp	5828	0	0	0	25	10	15
Rgs8	5804	0	0	0	16	21	38
Rgs9	8530	26	18	17	70	102	94
Rgs9bp	6587	8	28	10	40	62	50
Rgsl1	3640	0	1	0	37	20	34
Rhag	2316	0	2	2	5	10	16
Rhbdd1	3758	169	173	199	200	220	126
Rhbdd2	4171	196	301	232	368	283	187
Rhbdd3	2073	150	208	182	120	137	79
Rhbdf1	2939	70	101	112	58	79	35
Rhbdf2	3933	348	457	492	662	776	359
Rhbdl1	1543	25	54	31	38	45	27
Rhbdl2	1217	216	236	302	374	431	262
Rhbdl3	3767	20	24	25	55	80	72
Rhbg	1912	2	4	15	100	116	56
Rhcg	2090	8	3	6	18	21	17
Rhd	1514	6	0	11	27	30	18
Rheb	1521	884	1136	1129	633	661	696
Rhebl1	1213	92	118	165	133	140	113
Rhno1	1957	527	572	602	289	351	187
Rho	3236	0	0	0	7	20	10
Rhoa	2126	6281	7549	7296	4152	4957	3478
Rhob	2227	487	562	622	218	220	98
Rhobtb1	4624	36	14	38	80	83	73
Rhobtb2	5231	726	957	890	227	203	117
Rhobtb3	4937	74	57	74	75	72	78
Rhoc	1074	87	124	92	47	62	25
Rhod	1338	85	90	93	184	179	137
Rhof	2143	36	50	55	54	36	35
Rhog	1264	183	201	145	103	134	56
Rhoh	4960	0	0	4	25	25	46
Rhoj	2358	0	0	0	7	23	17
Rhoq	4122	127	157	101	144	133	100
Rhot1	4356	975	1242	1331	863	884	687
Rhot2	2808	686	799	810	379	522	247
Rhou	3367	206	236	188	123	135	74
Rhov	1657	30	26	52	52	66	58
Rhox1	882	34	55	28	36	23	23
Rhox10	760	0	0	0	0	0	1
Rhox11	805	0	2	0	5	3	9
Rhox12	935	0	0	0	2	2	0
Rhox13	1254	2	8	4	18	23	26
Rhox2a	783	13	18	0	16	14	20
Rhox2b	761	5	3	4	2	8	9
Rhox2c	779	0	0	0	6	4	5
Rhox2d	795	0	0	0	2	3	1
Rhox2e	779	0	2	0	0	1	1
Rhox2f	779	0	0	2	13	5	23
Rhox2g	800	0	0	0	4	0	6
Rhox2h	779	0	0	0	0	0	20
Rhox3a	1048	0	0	0	0	0	0
Rhox3c	830	0	0	0	11	5	5
Rhox3e	1944	0	0	0	5	5	5
Rhox3f	833	0	0	0	6	2	2
Rhox3g	590	0	0	0	0	8	12
Rhox3h	1053	0	4	0	7	20	6
Rhox4a	1775	0	0	0	0	0	2
Rhox4b	886	0	0	0	0	0	2
Rhox4c	903	0	0	0	2	0	14
Rhox4d	759	0	0	0	9	1	1
Rhox4e	977	0	0	0	2	3	4
Rhox4f	929	0	0	0	4	2	0
Rhox4g	978	1	0	0	8	4	0
Rhox5	800	433	411	418	319	360	571
Rhox6	865	2	4	0	4	3	7
Rhox7a	983	0	0	0	0	1	2
Rhox8	1206	0	0	0	8	2	4
Rhox9	882	16	42	36	2	10	17
Rhpn1	2286	6	1	6	37	21	20
Rhpn2	3439	553	571	575	153	262	159
Rian	3579	310	366	346	124	63	131
Ribc1	1506	131	131	211	100	142	131
Ribc2	1652	1	0	0	12	15	17
Ric1	6282	796	1165	1041	808	980	607
Ric3	6485	121	176	231	228	241	215
Ric8	2967	582	627	678	450	463	341
Ric8b	4962	67	69	71	121	136	119
Rictor	9313	1746	2080	2253	1700	1789	1168
Rif1	8502	9394	12322	12696	7337	8486	7006
Riiad1	628	3	5	7	12	11	14
Rilp	1487	42	36	44	33	55	26
Rilpl1	2249	31	15	22	40	57	43
Rilpl2	1260	21	14	20	32	44	34
Rimbp2	4264	2	8	6	85	79	80
Rimbp3	5848	72	64	98	64	84	64
Rimkla	4065	144	144	146	109	84	71
Rimklb	4017	189	242	192	301	357	194
Rims1	4067	0	14	11	31	51	33
Rims2	7940	478	495	378	96	134	113
Rims3	977	77	93	106	35	58	50
Rims4	832	9	8	18	16	5	10
Rin1	4176	123	146	121	100	131	51
Rin2	4657	83	148	129	123	150	99
Rin3	4007	449	439	412	189	129	98
Ring1	2034	178	203	165	217	208	107
Rinl	2874	550	505	670	469	472	364
Rint1	3265	576	617	541	489	604	391
Riok1	2744	1055	1188	1196	763	748	853
Riok2	3197	1360	1947	2026	1409	1821	1428
Riok3	3661	3595	4533	4614	2916	3167	2373
Ripk1	4495	354	412	337	330	321	206
Ripk2	1901	28	53	45	184	199	124
Ripk3	1965	2	6	8	34	52	21
Ripk4	3550	187	249	296	255	439	214
Ripply1	679	0	2	0	6	20	1
Ripply2	502	0	0	0	0	3	3
Ripply3	1529	2	6	6	10	6	11
Rit1	2538	420	510	432	498	459	301
Rit2	1802	0	0	5	4	6	18
Rita1	1666	91	72	94	53	50	43
Rlbp1	2203	42	40	34	196	199	143
Rlf	6585	1397	1917	1993	2066	2323	1971
Rlim	7435	10490	12802	15048	7796	8297	6036
Rln1	697	0	0	0	6	4	3
Rln3	475	0	4	0	16	7	5
Rltpr	2504	336	380	408	107	156	101
Rmdn1	1875	52	69	52	47	55	56
Rmdn2	1802	5	8	17	10	20	9
Rmdn3	2252	1497	1765	1754	1077	1317	879
Rmi1	3877	292	346	366	281	328	208
Rmi2	3739	285	264	268	187	176	151
Rmnd1	1849	8	4	4	4	6	3
Rmnd5a	6165	3031	3471	4003	2046	2572	2073
Rmnd5b	1946	456	584	569	534	554	376
Rmrp	275	9772	11670	11825	9162	9922	6136
Rmst	2687	0	0	0	10	30	14
Rn45s	5833	1266274	1495352	1511984	1109040	1280046	683060
Rn4.5s	1740	6	1	4	38	18	15
Rnase1	970	0	0	0	16	7	4
Rnase10	1665	12	2	12	10	9	25
Rnase11	713	0	2	0	6	10	1
Rnase12	545	0	0	0	6	8	2
Rnase13	614	0	0	0	2	9	6
Rnase2a	690	0	0	0	8	14	2
Rnase2b	759	0	0	0	0	2	0
Rnase4	1996	7	8	22	18	17	22
Rnase6	1071	0	6	2	4	6	13
Rnase9	1187	0	2	0	3	2	5
Rnaseh1	1457	442	525	647	420	448	426
Rnaseh2a	2044	281	348	348	211	258	155
Rnaseh2b	1457	533	556	667	226	199	220
Rnaseh2c	646	420	388	466	386	608	393
Rnasek	622	1086	1247	1474	1118	1364	896
Rnasel	4758	344	327	303	434	364	359
Rnaset2a	962	0	0	0	0	0	0
Rnaset2b	2026	594	769	340	531	388	391
Rnd1	2203	374	446	464	1111	863	956
Rnd2	684	62	55	69	49	45	19
Rnd3	2827	2632	3492	3180	2079	1772	2213
Rnf10	3115	5439	6340	6666	5646	5640	3786
Rnf103	3463	200	259	233	212	156	168
Rnf11	2132	1538	1741	1890	913	1202	1001
Rnf111	4880	2794	3296	3627	2154	2371	1590
Rnf112	3098	13	4	4	24	25	31
Rnf113a1	1123	85	52	86	41	55	42
Rnf113a2	1379	378	450	400	411	551	522
Rnf114	3001	722	1080	985	727	918	632
Rnf115	2265	2100	2463	2555	2100	2369	1915
Rnf121	1488	256	376	350	352	359	303
Rnf122	3547	24	75	65	146	206	107
Rnf123	4314	288	359	369	242	223	123
Rnf125	1334	1000	1264	1128	891	983	751
Rnf126	1639	1497	1681	1546	1089	1208	750
Rnf128	3294	145	286	163	153	170	162
Rnf13	4989	994	1339	1467	1107	1411	1303
Rnf130	8200	997	1203	1181	224	315	207
Rnf133	1308	0	0	0	0	4	17
Rnf135	1959	71	96	125	111	90	102
Rnf138	3178	822	975	909	478	488	432
Rnf138rt1	1194	0	0	0	10	8	10
Rnf139	4348	405	550	473	272	324	224
Rnf14	3517	1023	1163	1280	828	988	735
Rnf141	952	55	98	122	126	144	123
Rnf144a	5172	4	0	8	20	37	68
Rnf144b	4694	8	12	11	57	58	61
Rnf145	7020	205	237	255	144	202	146
Rnf146	4456	442	590	576	258	324	230
Rnf148	1242	0	0	0	4	4	8
Rnf149	2434	2342	3175	2514	1256	1054	814
Rnf150	9685	2	6	8	77	68	53
Rnf151	1188	10	18	17	25	6	27
Rnf152	8529	8	8	8	41	20	43
Rnf157	4655	4	14	8	50	26	26
Rnf165	7300	0	0	0	40	23	82
Rnf166	1783	190	176	261	105	167	69
Rnf167	1524	1203	1391	1311	681	719	471
Rnf168	4465	1208	1423	1561	1102	1105	825
Rnf169	7157	380	578	612	664	812	481
Rnf17	5147	910	1036	976	436	590	484
Rnf170	3915	121	183	109	59	88	72
Rnf180	3785	0	4	4	5	17	6
Rnf181	1383	1349	1595	1528	1025	1157	639
Rnf182	3456	2	0	0	16	8	16
Rnf183	1404	14	5	4	14	30	6
Rnf185	3508	494	595	578	346	508	289
Rnf186	1255	0	0	8	10	12	11
Rnf187	1939	983	1290	1222	1021	1072	810
Rnf19a	4276	628	783	715	429	474	427
Rnf19b	2532	2752	3434	3720	2990	3525	2527
Rnf2	3028	1395	1731	1753	1017	1361	1237
Rnf20	4312	3782	5099	5511	4369	4914	3547
Rnf207	2479	108	122	114	63	63	43
Rnf208	1333	222	272	283	52	55	26
Rnf214	3782	890	1067	1058	556	624	403
Rnf215	1936	115	139	170	141	150	94
Rnf216	4671	1639	1656	1809	1819	1715	1332
Rnf217	2860	4	6	2	9	20	7
Rnf219	3456	6	16	18	55	76	86
Rnf220	2891	518	645	571	554	516	385
Rnf222	2701	0	0	0	16	7	36
Rnf223	1250	8	12	10	12	32	5
Rnf224	2021	0	1	0	2	22	18
Rnf225	3239	56	63	67	68	100	75
Rnf24	5565	849	982	996	380	437	237
Rnf25	1479	304	388	431	275	279	205
Rnf26	2271	931	959	1017	868	852	308
Rnf31	3381	622	718	776	363	371	260
Rnf32	1606	29	61	38	58	33	52
Rnf34	1954	481	586	587	396	412	448
Rnf38	5180	1457	1717	1938	788	846	495
Rnf39	1446	33	59	28	103	72	39
Rnf4	3257	3261	4248	4099	2781	3222	2402
Rnf40	4154	1928	2181	2355	1781	1900	1274
Rnf41	4498	1123	1583	1508	1507	1706	1062
Rnf43	4311	4	2	8	60	37	45
Rnf44	4410	1662	1965	1992	1385	1598	825
Rnf5	1101	112	144	165	59	51	52
Rnf6	3626	1156	1181	1252	1063	1090	1037
Rnf7	1132	4283	5185	5513	2771	3470	4144
Rnf8	2078	27	40	38	7	18	9
Rnf8-cmtr1	9228	16	18	34	22	22	37
Rnft1	4434	374	463	491	216	351	251
Rnft2	4481	38	21	25	25	37	33
Rngtt	4157	602	891	788	672	690	613
Rnh1	2015	141	195	175	216	184	141
Rnls	1629	0	10	1	26	7	12
Rnmt	5008	1828	2307	2154	1476	1719	1696
Rnmtl1	1492	284	310	365	304	420	424
Rnpc3	3888	582	920	854	594	675	561
Rnpep	2301	1377	1763	1855	563	637	379
Rnpepl1	3039	396	442	434	486	433	275
Rnps1	1922	1877	2299	2474	2163	2448	1920
Rnu11	108	28	36	25	30	36	32
Rnu12	150	6	24	11	21	15	14
Rnu6	27	0	9	1	0	7	5
Rnu7	25	0	0	0	0	0	0
Rnu73b	71	17	13	15	22	15	24
Robo1	7568	11	10	14	76	102	74
Robo2	8047	0	10	2	24	31	72
Robo3	4726	34	41	62	283	472	213
Robo4	3860	11	2	8	59	50	48
Rock1	6187	4560	6185	5804	2392	2875	2483
Rock2	8012	5639	7296	6808	4288	4039	3253
Rogdi	1392	1572	1914	1801	665	747	397
Rom1	1526	3	8	12	30	12	10
Romo1	630	95	166	143	165	184	214
Ropn1	844	0	2	0	7	1	2
Ropn1l	910	7	6	23	14	27	21
Ror1	3542	8	6	16	35	28	38
Ror2	3970	2	0	6	18	9	15
Rora	12321	45	34	62	102	115	96
Rorb	9453	12	12	0	58	47	50
Rorc	3416	0	1	2	23	33	28
Ros1	7401	2	2	0	37	46	63
Rp1	9747	6	0	0	14	22	22
Rp1l1	6759	0	4	2	40	33	44
