chr	start	end	8Cell_Tead4_ds
chr13	63272237	63273229	28.028915421616645
chr13	63352494	63353031	31.345704801477755
chr13	63353493	63353876	40.06183813010433
chr13	63356374	63356671	23.921616335910578
chr13	63416445	63416916	14.953265934233453
chr13	63431048	63432273	30.187006981518802
chr13	63473995	63474343	21.095413408060182
chr13	63499259	63500063	30.955853391049512
chr13	63516680	63516978	27.53167459628726
chr13	63566446	63566700	26.298832780732884
chr13	63567795	63568317	20.095151069063792
chr13	63680415	63680725	18.41242233399422
chr13	63682723	63683103	23.463051424528423
chr13	63815318	63815642	20.623467630810207
chr13	63989299	63989615	18.999889485443695
chr13	64045661	64046008	37.72591744788442
chr13	64046281	64046642	30.773147662260527
chr13	64115682	64116190	42.76237322965006
chr13	64153206	64154319	18.711170121987234
chr13	64237379	64237725	14.863652686852252
chr13	64250579	64251097	53.115413128179014
chr13	64279965	64280293	33.86923830683639
chr13	64320366	64320772	26.21031930528838
chr13	64370427	64370939	27.01301696151495
chr13	64371826	64372151	19.80984302227314
chr13	64407442	64407992	19.338469933596524
chr13	64569459	64570382	17.834447817838594
chr13	64835996	64836420	10.855893526437148
chr13	65120082	65120343	39.59694815595488
chr13	65217144	65217537	17.31138856659712
chr13	65225975	65226293	22.55906087047649
chr13	65240559	65241408	37.443085123428325
chr13	66563913	66564282	18.06018550221513
chr13	66586325	66586648	17.96290821335264
chr13	66601465	66601752	22.29420349573009
chr13	66626265	66626548	14.671114594692055
chr13	66715089	66715397	16.398507105839716
chr13	66878509	66879445	36.860387314079155
chr13	66904893	66905194	18.91080640875224
chr13	66932589	66933019	19.89527160067891
chr13	66938311	66939825	28.057271195528845
chr13	67061262	67061624	14.02168677920136
chr13	67148749	67149053	19.460749953985214
chr13	67230238	67230791	21.712255672779047
chr13	67422279	67422643	20.72005657049326
chr13	67430574	67430971	23.19631875372053
chr13	67490974	67491551	15.843973073843653
chr13	67572391	67572728	20.905298892397553
chr13	67573200	67573490	18.4013688153234
chr13	67614142	67614916	22.90211518235909
chr13	67637440	67637751	13.612665332781923
chr13	67657627	67658597	18.22916726967723
chr13	67732150	67732451	31.51914588636734
chr13	67779383	67780082	14.141453410763939
chr13	67791585	67792222	24.177774668862718
chr13	67813785	67814146	16.614077177074147
chr13	67872835	67873582	28.943443895822547
chr13	67883750	67884560	17.69108240987048
chr13	67925117	67925707	22.718230142431743
chr13	68086868	68087479	15.803155512739515
chr13	68481277	68481827	14.055352310700851
chr13	68541983	68542284	17.52726079617624
chr13	68573278	68573643	24.960483477866813
chr13	69260110	69260356	43.80209257544541
chr13	69601092	69602353	25.894907276371374
chr13	69611470	69611908	19.828119615441587
chr13	69657871	69658192	20.265307984990866
chr13	69767154	69767471	15.035119944190377
chr13	69768390	69768796	13.18248651297809
chr13	70000626	70001168	19.17216407328954
chr13	70187320	70187642	21.999368090066852
chr13	70188304	70188692	22.63948293567933
chr13	70202486	70202811	18.196859679588904
chr13	70234227	70234509	11.569227791847066
chr13	70346510	70346868	16.0577033618309
chr13	70637802	70638238	16.487230746024245
chr13	72457000	72457356	27.875255091806476
chr13	72833311	72833631	12.268474161624908
chr13	73328058	73328520	31.370143039918048
chr13	73345435	73347497	33.87700095209072
chr13	73383159	73383817	44.331542764391216
chr13	73405755	73406160	20.487813337349596
chr13	73416696	73417008	20.50779293744992
chr13	73425597	73425947	21.22597817012242
chr13	73440994	73442019	20.1930469815324
chr13	73457375	73458019	31.622865904932436
chr13	73475603	73475993	19.754556325765755
chr13	73505589	73505857	21.14566818991704
chr13	73574821	73575673	28.863074973155634
chr13	73604071	73604608	20.632796962389953
chr13	73630127	73630481	25.99620654758087
chr13	73726089	73726367	19.95217610777711
chr13	73732259	73732797	24.7895775479455
chr13	73751641	73752203	29.0073858919517
chr13	73924628	73924878	42.57390394210815
chr13	73937482	73937888	30.166335458238724
chr13	74301395	74302186	20.860885940821824
chr13	74315999	74317605	33.79204783700917
chr13	74349968	74350305	46.55794546936669
chr13	74387893	74388239	17.748663590822606
chr13	74399376	74400040	21.388743627502258
chr13	74628666	74628996	15.983822432431309
chr13	74808006	74808858	16.961450604765627
chr13	74928354	74928879	22.45568626040504
chr13	75624988	75625383	17.870097908792616
chr13	75706156	75706418	27.468712551903177
chr13	75711753	75712490	23.337747122248285
chr13	75808469	75809304	19.938327566592278
chr13	75822420	75822774	61.18785348989196
chr13	75835835	75836147	37.63172100140498
chr13	75873555	75873840	21.45938207392107
chr13	76191356	76191854	13.339928920010486
chr13	76231683	76232201	27.724263051301815
chr13	76527257	76528376	30.059905570782753
chr13	77550598	77551386	15.466885022100458
chr13	77666239	77666807	19.307759059986598
chr13	77838604	77839163	34.070965386460635
chr13	78690893	78691460	29.635539413129212
chr13	78691839	78692221	28.347347304459017
chr13	79668512	79668830	31.403683092609143
chr13	79669254	79669515	36.261479973336286
chr13	80885748	80886107	19.979771266076558
chr13	81656274	81656946	21.174603067693255
chr13	81711082	81711655	27.687206559572335
chr13	81771961	81772299	21.09419039720614
chr13	81782889	81783843	27.526485565073585
chr13	81958569	81958938	21.029101115901295
chr13	81959854	81960216	43.54494810894708
chr13	82605603	82606013	19.150788516533083
chr13	83323751	83324066	22.245760736011324
chr13	84221734	84222135	47.81638437970321
chr13	84376074	84376451	25.315028489110325
chr13	84936620	84936878	20.480896502502205
chr13	85126561	85127615	52.174566259872755
chr13	86033852	86034167	19.51196639651344
chr13	88729366	88729679	19.20539546698427
chr13	90233560	90234597	35.065367095840585
chr13	90426624	90426989	22.91078691874465
chr13	90427279	90427606	26.18438243574323
chr13	90907111	90908390	16.754709910004284
chr13	91360240	91360693	22.056530232461082
chr13	91624020	91624730	28.428319635525554
chr13	91777402	91777849	17.802028218638444
chr13	91807277	91807606	18.557640006114646
chr13	92146254	92147136	24.96649998656206
chr13	92354595	92355045	65.72242503696017
chr13	92483616	92483924	12.634352770718662
chr13	92530552	92531083	21.260039882695832
chr13	92582937	92583303	14.234395431039111
chr13	92897363	92897893	12.923421346916342
chr13	93238227	93238558	26.778359283493366
chr13	93251257	93252132	28.561196141924178
chr13	93303442	93303978	18.217438107106222
chr13	93503798	93504107	35.359201184368445
chr13	93506302	93507039	34.1831589566804
chr13	93524830	93525196	32.5054929556091
chr13	93531401	93531752	18.217242966350327
chr13	93546652	93547353	22.397284796166524
chr13	93580835	93581119	32.43318718923649
chr13	93600328	93600586	24.39052845710932
chr13	93646068	93646623	40.15912389325666
chr13	93675269	93675797	31.412321946837686
chr13	94047623	94048121	14.232899079839868
chr13	94099899	94100341	16.772405065562392
chr13	94361414	94361990	19.310273246632683
chr13	94440475	94440736	11.241261109538462
chr13	94559583	94559995	13.094634189189058
chr13	95040835	95041446	15.979542287398868
chr13	95493155	95493413	23.83085058641064
chr13	95514978	95515366	25.08275150761162
chr13	95535159	95536152	14.3443953090564
chr13	95842744	95843467	16.94423666303748
chr13	95855249	95855529	18.10935115814209
chr13	96588135	96588504	20.220957140935468
chr13	96997304	96998680	35.06188158725583
chr13	96998937	96999732	30.244143914276698
chr13	97007386	97007887	24.435750622473314
chr13	97014091	97015001	29.488692138483238
chr13	97021067	97021471	24.835293977567463
chr13	97033120	97034017	40.08794858543371
chr13	97034282	97034771	39.66503945255084
chr13	97065185	97065532	23.53535840422001
chr13	97071041	97071292	33.67497914530841
chr13	97082744	97083242	24.3055947966365
chr13	97137604	97138251	21.667719543256567
chr13	97195685	97195951	25.041629690872995
chr13	97198043	97198508	40.49265492346979
chr13	97198890	97199194	34.832456287584804
chr13	97207732	97208107	23.86797164916992
chr13	97234680	97235059	19.151823680444885
chr13	97298599	97299453	24.788967286674982
chr13	97911112	97911400	12.1928970515728
chr13	98263321	98263672	15.179556061399628
chr13	98297040	98297561	19.786273696372238
chr13	98317092	98317340	20.783570158866144
chr13	98623086	98624149	40.71908035439808
chr13	98647937	98648743	31.67223455000752
chr13	98699297	98699925	11.931407056796322
chr13	98795726	98796024	14.99302225624955
chr13	98828767	98829313	25.2216628130539
chr13	98862341	98862754	20.830741011778898
chr13	98921661	98921991	19.13554487806378
chr13	98932631	98932960	27.879375498345556
chr13	98933298	98933550	27.77812083562215
chr13	98977293	98977814	30.8362190718843
chr13	98980978	98981251	45.18470739008306
chr13	98996236	98996687	22.97100484344753
chr13	99001959	99002324	54.9548875469051
chr13	99016531	99017635	27.43638075866561
chr13	99028633	99029175	21.811211607113094
chr13	99124640	99125472	32.06964705999081
chr13	99333031	99334062	35.14966656234401
chr13	99334347	99334779	31.44623194800483
chr13	99764070	99764320	36.74784172058106
chr13	99772623	99772996	20.312677858981626
chr13	99881239	99881546	17.719809286757478
chr13	99899886	99900214	14.897738465448706
chr13	99971331	99972185	18.018314419641428
chr13	100001279	100001939	21.29166500496142
chr13	100014322	100014618	19.484762162775606
chr13	100103556	100104034	15.432602331728118
chr13	100111952	100112281	16.996062475859574
chr13	100406825	100407348	13.506537030805365
chr13	100567216	100567550	33.107285431045256
chr13	100575666	100576038	36.819175417705246
chr13	100683408	100684050	22.069528526977585
chr13	100690789	100691053	19.44073068373131
chr13	100786671	100787114	32.507735698002456
chr13	100805157	100805629	22.884487968380167
chr13	100810631	100811200	21.467666144111245
chr13	100892080	100892441	16.269178172557968
chr13	101112312	101113199	24.277231073433274
chr13	101694816	101695185	18.4997128148066
chr13	102863683	102864046	35.451967307687134
chr13	102906194	102906555	17.701019752058627
chr13	103774106	103774510	13.574085509422982
chr13	104030175	104030457	19.1126063630936
chr13	104036779	104037437	21.154418777187544
chr13	104178227	104179044	21.899089182896887
chr13	104916776	104917183	15.114263750118472
chr13	106913361	106914010	37.14947843037328
chr13	106925120	106926559	42.66841470640181
chr13	106937070	106937343	23.590807775001387
chr13	106946339	106947027	28.072020139805105
chr13	106999038	106999328	15.034999140377703
chr13	107831223	107831610	24.62304569954096
chr13	107890284	107890599	28.623507878137012
chr13	107918197	107918543	14.827341385659455
chr13	108018374	108019447	30.477769059326086
chr13	108040171	108040502	20.680442835989314
chr13	109028027	109028458	15.675850921329932
chr13	110018586	110018844	17.6054822751718
chr13	110394640	110394890	12.93292407989502
chr13	110716491	110716800	11.570812012385396
chr13	110725756	110726280	21.552044662810463
chr13	110967304	110968195	21.73497233085761
chr13	111297499	111297910	18.905603613006516
chr13	111490265	111490537	23.608296338249655
chr13	111498499	111498814	14.595770215231274
chr13	111520926	111521427	24.936986138958655
chr13	111527855	111528236	20.04271844928972
chr13	111586483	111586741	10.759565146394479
chr13	111678186	111678436	36.283267440795896
chr13	112438792	112439400	36.50179842585012
chr13	112439739	112440062	25.345667198346494
chr13	112956874	112957640	24.042855012510216
chr13	113270006	113270867	24.069715404621263
chr13	113553485	113554512	38.18109232866311
chr13	113618765	113619330	29.742287382615352
chr13	113619577	113620041	25.698748629668664
chr13	113793794	113794462	24.614306681170437
chr13	114131645	114131919	13.667486732023475
chr13	114199222	114199746	19.575157573204915
chr13	115075882	115076233	26.85633801191281
chr13	115090346	115090627	21.370148129310472
chr13	116667886	116668315	17.51722511989531
chr13	117032668	117033005	26.258129459460342
chr13	117040329	117040723	19.787728413712554
chr13	117057843	117058810	17.14197993155226
chr13	117065796	117066371	19.796960830688477
chr13	117068302	117068621	24.085749868315215
chr13	117082177	117082824	18.378260925711583
chr13	118021113	118021761	35.47418479713393
chr13	118022639	118022973	41.06768696036881
chr13	118023235	118023556	48.282058216701046
chr13	118059887	118060761	18.51705913849226
chr13	118705458	118706325	21.198566974653094
chr13	119378607	119379092	23.520238286441135
chr13	119408898	119409757	21.940479895843755
chr13	119420085	119420633	23.325229660437927
chr13	119442034	119442713	19.054684470433724
chr13	119488274	119489257	45.058001695790104
chr13	119597724	119598254	33.91951983829714
chr13	119609549	119609845	39.38662594717902
chr13	119610163	119610534	36.108975865448905
chr13	119615139	119615867	43.23382238241342
chr13	119617122	119617441	42.83805368836023
chr13	119687970	119688322	27.332946116274055
chr13	119709482	119709812	15.314781882546164
chr13	119710066	119710342	26.458275750063468
chr13	119801207	119801638	51.31729842891826
chr4	3064268	3064614	11.325392178717376
chr4	3089849	3091525	18.454106153906956
chr4	3678905	3679487	20.47754802245045
chr4	3703485	3703841	21.894016051560307
chr4	3804752	3805197	14.413784862904066
chr4	3837987	3838282	28.343700053328174
chr4	3847197	3847653	20.61265562082592
chr4	3938044	3938292	16.800697965006673
chr4	3938783	3939032	20.426947919240437
chr4	4242575	4243011	14.588925592396237
chr4	4550183	4550823	53.432534117251635
chr4	4645986	4646619	25.74552203957315
chr4	4646937	4647729	28.845992209935428
chr4	4761115	4761371	13.279687147587538
chr4	4855159	4855494	17.34444111496655
chr4	5594118	5594432	15.448694988420815
chr4	6479204	6479665	22.863107961584326
chr4	6484907	6485331	19.609220542997683
chr4	6486401	6486720	21.927455899110036
chr4	6486972	6487739	26.975931768156247
chr4	7778115	7778604	17.98055015458651
chr4	8065358	8065613	24.299967186123716
chr4	8066190	8066642	21.778918620759406
chr4	8116047	8116483	14.274535354124296
chr4	8153841	8154427	59.85449422829794
chr4	8510279	8510530	17.871350092716902
chr4	8516657	8517115	27.78770334335394
chr4	8647076	8647767	23.78291326735368
chr4	8709945	8710250	23.654396557417073
chr4	8755847	8756334	19.773242439332684
chr4	8772589	8772927	15.165905850878834
chr4	9004168	9004585	14.631354168450518
chr4	9180206	9181020	13.78767027901783
chr4	9770605	9770978	16.376933578511665
chr4	9771396	9771767	20.374244178401813
chr4	9942126	9942410	15.039460978037875
chr4	9959128	9960057	53.79190706000518
chr4	10315848	10316346	21.519541405290962
chr4	10911995	10912318	13.887655464857355
chr4	10983312	10984076	26.51622331828971
chr4	11007755	11008362	36.465396642292156
chr4	11015003	11015580	40.23101110474902
chr4	11023664	11025037	46.91506698195811
chr4	11044200	11044542	32.96922519193058
chr4	11045304	11045934	40.06527562519861
chr4	11051962	11052671	15.651001136629134
chr4	11076665	11077048	14.963102290898016
chr4	11128791	11129507	22.438093037578646
chr4	11312379	11312921	18.199174201796417
chr4	11387677	11388549	23.300513355010146
chr4	11466293	11466796	36.13758177406508
chr4	11481189	11481507	19.018578508365078
chr4	11558934	11559215	36.37278879240314
chr4	11577258	11577628	28.21753423278396
