chr	start	end	8Cell_siTfap2c_Tead4_ds
chr6	114402026	114402567	18.124184326411616
chr6	114647854	114648108	21.097078710090457
chr6	114888708	114889574	45.6418824228899
chr6	114961484	114962255	28.7793534398852
chr6	114968611	114968923	23.69239783898378
chr6	114969192	114969538	21.33957603212037
chr6	115185014	115185544	20.80509193348435
chr6	115568016	115568588	18.05208045035809
chr6	115600410	115600951	39.96549963113781
chr6	115676564	115676909	19.75016142665476
chr6	115684546	115684819	14.63853139493055
chr6	115768136	115768658	20.997225969687275
chr6	115853401	115853942	26.723858126430546
chr6	115877405	115877841	21.01840218710243
chr6	116008198	116008465	17.500723770941686
chr6	116157960	116158504	23.37992089899147
chr6	116220590	116220836	15.308501359893054
chr6	116301180	116301488	14.471403560081086
chr6	116356492	116356785	24.675320605776008
chr6	116404598	116405302	15.409848988056183
chr6	117810224	117810477	21.079276126364004
chr6	117857774	117859160	56.14455124069258
chr6	117867307	117867685	24.58494954386716
chr6	117876310	117876633	36.830233594581436
chr6	117886242	117886778	31.260355429862862
chr6	117948816	117949374	30.335675547199866
chr6	117983038	117983364	18.060746640515475
chr6	118769946	118770577	14.974429464566915
chr6	119420511	119422242	29.718861902744905
chr6	119520926	119521304	17.81145003737596
chr6	119792175	119792732	22.3975574828992
chr6	119818443	119818929	25.83427692735146
chr6	119878145	119878409	18.738118839986395
chr6	120047491	120048246	18.455349510394974
chr6	120099172	120099586	22.009059783917117
chr6	120106237	120106555	14.281355363018108
chr6	120126158	120126662	29.7567862347951
chr6	120127321	120127584	20.711814706316467
chr6	120145407	120146179	35.04629276082923
chr6	120171975	120172842	20.166302808565803
chr6	120184532	120185318	37.98900131778863
chr6	120225598	120225902	18.118464300506993
chr6	120227429	120227735	24.254590882195366
chr6	120247553	120248243	18.494716511601986
chr6	120307294	120307728	31.55735241762504
chr6	120316971	120317349	23.343140745919847
chr6	120318491	120318773	23.45500317025692
chr6	120324564	120324870	17.658378694571702
chr6	120342421	120342729	21.58240879356087
chr6	120363815	120364347	32.672512782247445
chr6	120376372	120377287	44.567624568418076
chr6	120383084	120383350	37.2265744675371
chr6	120587619	120588384	67.26435310264038
chr6	120604952	120606093	37.59598488937231
chr6	120652647	120653321	43.35676755820255
chr6	120674395	120674996	25.042853648968027
chr6	120915442	120915824	25.335686828453504
chr6	120923723	120924421	31.191631000158097
chr6	121114322	121115027	25.322335478600035
chr6	121293635	121293918	20.52600539109732
chr6	121607483	121608465	25.642899705047764
chr6	122197288	122197595	9.80296385637712
chr6	122308579	122309216	23.920647228905693
chr6	122376615	122376918	16.7241474063483
chr6	122446139	122446409	18.15576811190005
chr6	122502033	122502419	33.75698281322736
chr6	122521926	122522468	20.96250149244752
chr6	122621575	122621832	31.103965781542115
chr6	122653112	122653500	22.49680798324113
chr6	122702289	122703035	27.099637751285258
chr6	122718245	122718848	16.55966662411666
chr6	122720194	122720484	26.76259527535274
chr6	122770358	122770739	30.19028374278952
chr6	122777131	122777503	31.649131333956156
chr6	122811130	122811401	31.796086385241292
chr6	122879812	122880405	22.342149190918793
chr6	122934982	122935473	18.45323486871972
chr6	124443163	124443833	16.610609837432406
chr6	124601829	124602100	14.282071074876399
chr6	124683387	124684291	27.626512039024217
chr6	124805096	124806147	32.95280478320498
chr6	124829072	124830394	34.5426860425548
chr6	124896835	124897125	12.617951508226065
chr6	124930980	124931234	26.082596546082986
chr6	125017635	125017883	45.23251155114943
chr6	125095757	125096032	25.378796178644354
chr6	125138455	125138855	25.110382509231567
chr6	125139167	125139799	21.319596541078784
chr6	125159959	125161597	32.18319310315217
chr6	125191380	125192424	27.515689713744823
chr6	125363991	125364298	19.373096012525526
chr6	125451274	125451731	21.747334083790854
chr6	125478021	125478735	16.317625270170325
chr6	126005460	126006158	26.409256670058287
chr6	126497667	126498269	13.443409498347792
chr6	126807754	126808254	19.30099563598633
chr6	126819578	126819897	21.985283083302846
chr6	126880953	126881605	15.896018196468704
chr6	127082857	127083150	20.85585973694056
chr6	127542275	127542524	11.623679050001275
chr6	127778305	127779029	13.739051933775949
chr6	128200459	128201255	17.310427651932493
chr6	128300560	128300822	41.88711196957654
chr6	128301658	128302046	56.1622719715551
chr6	128315065	128315394	34.34591180865163
chr6	128361417	128361730	19.84020050341329
chr6	128424494	128424913	21.858439939403308
chr6	128461030	128461549	37.30598886486193
chr6	128527450	128528235	23.415770652187856
chr6	128651510	128651799	23.77652191373304
chr6	128652787	128653126	17.947183926900227
chr6	128759973	128760647	18.59345213666514
chr6	128799062	128799439	39.178219387955
chr6	128809573	128810037	11.716667075609339
chr6	128838549	128838934	21.793693505324327
chr6	128867165	128867509	15.075089912081873
chr6	128937146	128937480	9.234103745329167
chr6	131291007	131291311	19.61341878301219
chr6	131454326	131454754	21.049841588902698
chr6	134489781	134490109	22.364269878806137
chr6	134600112	134600388	24.189093845478002
chr6	134640668	134641088	25.944150509153094
chr6	134802914	134803339	42.46464595121496
chr6	134829534	134830135	23.054763957387
chr6	134898058	134898311	26.53146404522681
chr6	135024978	135025679	26.454504258622457
chr6	135070167	135070489	22.94334336097196
chr6	135236779	135237205	15.406346072613353
chr6	136232149	136232535	15.082017844205076
chr6	136407382	136408304	27.24336491541335
chr6	136470572	136470945	32.385125239477084
chr6	136506188	136506494	19.97330574272505
chr6	136532778	136533179	31.291744198882373
chr6	136644510	136644800	14.383741428112161
chr6	136715867	136716281	17.728866791379623
chr6	136803971	136804257	17.382512209298728
chr6	136828358	136828759	22.214419353037997
chr6	137017195	137017810	46.79284477233887
chr6	137018109	137018585	36.34374336435013
chr6	137722399	137722672	17.971895825731885
chr6	138298584	138298958	8.951059885841003
chr6	140614728	140615024	29.647616669938373
chr6	140699123	140699713	24.934757652929274
chr6	140700182	140700531	30.21957191970082
chr6	140750346	140750600	16.36777058924277
chr6	141335727	141336429	26.89096737179661
chr6	141363177	141364625	32.71939185014746
chr6	142208237	142209203	17.56284835842085
chr6	143156613	143157546	43.90217672513612
chr6	143164502	143164842	38.835544827405144
chr6	143175056	143175437	36.02564309588254
chr6	143188803	143189791	25.436415163128967
chr6	144648210	144648874	36.20615625668721
chr6	145023186	145023477	12.702907563894476
chr6	145070272	145070633	26.451918895224786
chr6	145079127	145079630	45.77377654923122
chr6	145094723	145095115	21.132371411031606
chr6	145099422	145099727	22.147967741919345
chr6	145106339	145106740	25.390957109351408
chr6	145211174	145211657	16.101754522224883
chr6	145712861	145713703	32.37723802330941
chr6	146284756	146285479	16.639792010332375
chr6	146331028	146331377	19.798912122119805
chr6	146577547	146577813	24.20005907331194
chr6	146662548	146662819	16.75820408712014
chr6	146702305	146702570	14.432316780090332
chr6	146719801	146720562	15.548148859502765
chr6	147729639	147730255	23.606968954011993
chr6	147832594	147833106	16.0023725759238
chr6	148354362	148354671	15.12887160600582
chr6	148881078	148881338	23.77378589923565
chr6	148915927	148916481	21.365373038212745
chr6	149005398	149005791	16.347117846248715
chr6	149154069	149154874	37.69137773217622
chr6	149181643	149182811	33.53738490277774
chr6	149188366	149188655	40.80880528090322
chr6	149192179	149192545	49.88717537760083
chr6	149193441	149193734	40.5102090021856
chr6	149238058	149239045	31.816666496802487
chr6	149239371	149239633	34.63108998218566
chr6	149284038	149284648	38.491379423610496
chr6	149300329	149300581	24.02895826763577
chr6	149357239	149357679	42.997884425249964
chr6	149368276	149368859	28.209551641094542
chr6	149378553	149379266	44.75725645838413
chr6	149450260	149450612	28.71637453816154
chr6	149466865	149467176	16.822199990128397
chr6	149523358	149523981	23.90337403360186
chr2	3318227	3318598	16.560221281334396
chr2	3332313	3332567	12.831280201438844
chr2	4663709	4664076	14.234958248502227
chr2	4723099	4723458	12.082760388472618
chr2	4876395	4877028	16.22482930465144
chr2	4943092	4943608	26.333608823229177
chr2	4958324	4958806	18.990353744554323
chr2	4964311	4965237	29.67062614442978
chr2	4983495	4984201	18.429163831489284
chr2	5025402	5025717	11.711371682182191
chr2	5315932	5316844	17.910253020755032
chr2	5330856	5331391	16.127986893698434
chr2	5379141	5379400	61.87578308260119
chr2	5671817	5672309	16.3276154355305
chr2	5768743	5769722	25.500272150789755
chr2	5895500	5895785	20.176086091158684
chr2	5925189	5925490	15.318317172535235
chr2	6072099	6072601	29.174047580278252
chr2	6124860	6125369	22.985981770723413
chr2	6141118	6141459	16.42157486946352
chr2	6191543	6191860	12.519195120417358
chr2	6213021	6213649	18.756066626044596
chr2	6810611	6811411	36.197358693182466
chr2	6819077	6820348	22.340359881391308
chr2	9790333	9790625	16.521160547047444
chr2	9791039	9791303	11.104671521620316
chr2	9855882	9856751	48.62339527066476
chr2	9955921	9956232	14.863484876332176
chr2	10137155	10137443	13.050080676873526
chr2	10178449	10178754	11.689586368936007
chr2	10187318	10187670	21.951732930811968
chr2	10311537	10311981	11.566871272551047
chr2	11366049	11366329	17.095844401632036
chr2	11375442	11376652	57.34932296492837
chr2	11377113	11377472	36.20072308489871
chr2	11501572	11501843	17.2542234821953
chr2	11523301	11523660	16.68583625671259
chr2	11777227	11777489	12.284769859022767
chr2	11777888	11778755	13.129193099174808
chr2	13271437	13271721	14.398363674190682
chr2	13338432	13339268	23.049024733059714
chr2	13408259	13408543	22.63621615020322
chr2	13497245	13497738	30.45102473253169
chr2	13523791	13524180	28.00345848642462
chr2	13912313	13913216	28.45574280537112
chr2	13959882	13960819	37.79200710583649
chr2	14073623	14074100	22.483833858801884
chr2	14185705	14186021	19.077930824666083
chr2	15054747	15055165	16.729741977162337
chr2	16824478	16824912	18.24910218155329
chr2	17942360	17942679	25.83453949118109
chr2	17953667	17955266	46.5426490889854
chr2	17973368	17974204	76.51023691807067
chr2	17978503	17978763	80.4550075677725
chr2	17985567	17985925	38.57851954944973
chr2	17998177	17998526	16.647342588976667
chr2	18128608	18129088	18.422713816165924
chr2	18320445	18321121	22.75997296451817
chr2	18726859	18727249	17.411123080131336
chr2	18972245	18972945	24.719849436623708
chr2	18977716	18978017	23.629618723923187
chr2	19237533	19237825	9.908310756291428
chr2	19657708	19658012	23.69122202145426
chr2	19913793	19914358	21.2515235377624
chr2	20493742	20494284	34.01438230606023
chr2	20500564	20501046	25.369179337845797
chr2	20516464	20516902	27.44759492569318
chr2	20526344	20526723	26.90424424425593
chr2	20652748	20653268	22.69874622088212
chr2	20668061	20668385	40.25945778834967
chr2	20813585	20814126	22.699106893345522
chr2	20936504	20936870	32.89375462036967
chr2	20974737	20975270	20.533868787883595
chr2	20982741	20983235	29.989864438168915
chr2	20991344	20992483	37.058810916461894
chr2	21230712	21231381	27.485473637089065
chr2	22587287	22587962	436.8103039550781
chr2	22590045	22590631	299.9689433161716
chr2	22739272	22739819	414.7296374999191
chr2	22744943	22745191	18.35540843202222
chr2	22795314	22795658	23.941537053086037
chr2	22795929	22796311	26.159550122565623
chr2	23040042	23040289	16.87913376889248
chr2	23156144	23156498	26.905673320684055
chr2	23166866	23167427	23.306596461039387
chr2	23540190	23541107	25.533984157225298
chr2	24485721	24486015	18.346469444482505
chr2	24805456	24805837	17.483587547862935
chr2	24922912	24923708	31.8573073502162
chr2	24935185	24935490	24.327101941968575
chr2	24964944	24965379	18.601987312579976
chr2	24992037	24992330	30.09319050238808
chr2	25069352	25069795	15.614646364819116
chr2	25180466	25180876	16.129861230385014
chr2	25193675	25194017	15.088396666342753
chr2	25224364	25224674	24.27198998851161
chr2	25371297	25372132	28.344315077730283
chr2	25456113	25456811	20.14433373626119
chr2	25574667	25574954	23.60396288163986
chr2	25819827	25821014	34.95715535982577
chr2	25834855	25835355	20.53637475967407
chr2	25836018	25836384	16.914698079635535
chr2	25865720	25865966	17.93651882807414
chr2	25951984	25952323	17.78985064852554
chr2	25959687	25960314	24.722420482544237
chr2	25975631	25976202	13.414708246909173
chr2	26105964	26106580	45.89769935917545
chr2	26126067	26126369	27.81162022596953
chr2	26126698	26127113	42.39021665274379
chr2	26312082	26312799	35.34954623032148
chr2	26351686	26352028	15.228764963428876
chr2	26380225	26380612	15.591609587657052
chr2	26444950	26445934	24.596595947335405
chr2	26458536	26458982	60.483693400840586
chr2	26625189	26625809	21.377774813867383
chr2	26857728	26858137	32.745528862353936
chr2	26878255	26878790	30.399533245051018
chr2	26929375	26930553	39.90087709847857
chr2	27399972	27400811	46.466008542121095
chr2	27505246	27506264	71.39969983410039
chr2	27549697	27550373	22.819931612917657
chr2	27630441	27631095	27.071891312205462
chr2	27632088	27632488	28.094831347465515
chr2	28288025	28288953	20.127115123230837
chr2	28320708	28321148	13.575329886783253
chr2	28420226	28420535	20.88075503870893
chr2	28428641	28431068	37.75274624022559
chr2	28447944	28448224	22.76145795413426
chr2	28660493	28661170	21.935294373877117
chr2	28790760	28791038	11.182465383474776
chr2	28840346	28840916	18.57396365885149
chr2	28935877	28936200	17.914706274451856
chr2	29031470	29031760	18.191198135244434
chr2	29053666	29054276	17.896418107142214
chr2	29060263	29060521	26.162013105643812
chr2	29097440	29097824	25.525990083813667
chr2	29109577	29110165	34.66635794866653
chr2	29136538	29137029	30.820578378960946
chr2	29141951	29142869	36.48121460538544
chr2	29169311	29169622	20.880264766729912
chr2	29210186	29211009	24.45788642934287
chr2	29223851	29224166	11.28123021050105
chr2	29272916	29273789	18.802010830052257
chr2	29340448	29340821	30.48028435592038
chr2	29502173	29503009	32.00601719441026
chr2	29547739	29548281	25.58213591135736
chr2	29575948	29576284	14.86568128778821
chr2	29632902	29633272	28.008472973591573
chr2	29643885	29644190	14.5682623190958
chr2	29708074	29708776	19.582771499612054
chr2	29716920	29717179	23.69255542386913
chr2	29787643	29788000	20.568503825938333
chr2	29809914	29810187	12.692468094738413
chr2	29910316	29910589	16.823002965459022
chr2	29961273	29962034	26.701446900386536
chr2	29971567	29971862	40.79248436749992
chr2	29979281	29979533	40.4081015586853
chr2	30129052	30129634	31.616136360823905
chr2	30156773	30157548	25.614796455137192
chr2	30205901	30206157	15.356417421251535
chr2	30272472	30272731	19.37994481974127
chr2	30302022	30302370	18.41191662317035
chr2	30309999	30310306	21.805596441710033
chr2	30350926	30351250	17.07906719784678
chr2	30379838	30380177	19.473484525989996
chr2	30478568	30479110	24.456263140998644
chr2	30494490	30494909	19.829181238688832
chr2	30690851	30691187	13.509933708679108
chr2	30747551	30747816	32.145649712040736
chr2	30748133	30748454	32.2008309468302
chr2	30807212	30807764	27.298748116562333
chr2	30890811	30891100	26.349451586449437
chr2	30893250	30893865	20.599249832029265
chr2	30905665	30907167	57.021843172421306
chr2	30913260	30913537	22.00275970279955
chr2	30928605	30928992	24.4073883643138
chr2	30969433	30970556	18.578694088800827
chr2	30981904	30982272	36.89820459614629
chr2	31094749	31095243	20.248079077917556
chr2	31121240	31121803	29.156709047659675
