chr	start	end	8Cell_Tead4
chr17	35311663	35311934	19.337983064545917
chr17	35379416	35379690	7.308185177997951
chr17	35420271	35420618	13.431927378651732
chr17	35477585	35478208	15.391671992037116
chr17	35483203	35483546	15.430242969412845
chr17	35488102	35488561	27.780934581050165
chr17	35502485	35503307	27.024195567244742
chr17	35503561	35503857	25.26378971821553
chr17	35516540	35517413	23.548465181462134
chr17	35534601	35535506	31.02446187688501
chr17	35542762	35543298	20.71821860413053
chr17	35570370	35570649	15.211083760825536
chr17	35578476	35578794	17.92792668732457
chr17	35582460	35583029	14.026274692823682
chr17	35590346	35590957	23.70045980494073
chr17	35601126	35601866	11.613513857609517
chr17	35616861	35617161	11.748718007405598
chr17	35652990	35653543	12.692075890615232
chr17	35665716	35666279	14.000124821230955
chr17	35673958	35674729	22.174417160519056
chr17	35675823	35676275	26.557343006134033
chr17	35688629	35689003	10.889543679946247
chr17	35689700	35690444	27.042138348343553
chr17	35698217	35698648	25.905859812229803
chr17	35699165	35699570	25.433017448142724
chr17	35713810	35714240	23.468189472375915
chr17	35720951	35722420	61.510612756561635
chr17	35736072	35736785	21.52397964579193
chr17	35742174	35742528	21.044725224123162
chr17	35792563	35792923	23.880080196592544
chr17	35803275	35805041	40.739391279728196
chr17	35812784	35814296	24.347954230333762
chr17	35829475	35829889	17.256406035400243
chr17	35841012	35841811	23.92262745739074
chr17	35861365	35861831	24.924086832693206
chr17	35871172	35871523	14.539290680844559
chr17	35873771	35874119	13.745645273690936
chr17	35879314	35879912	12.651618604277289
chr17	35916157	35916895	25.13129261451039
chr17	35939593	35940172	13.938225898512082
chr17	35947635	35947992	17.76736404515114
chr17	35948342	35949802	14.243620688784612
chr17	35969538	35970202	20.105137010654772
chr17	35979088	35979547	16.166560742330446
chr17	35996892	35997481	20.472260601451726
chr17	36005245	36006428	21.02383055489444
chr17	36077703	36078586	16.283933954897716
chr17	36083315	36084223	10.591694285691046
chr17	36096618	36096926	9.68609341398462
chr17	36100085	36100772	13.514501037903054
chr17	36231210	36231695	243.37362658117235
chr17	36236917	36237888	23.364386135223107
chr17	36244180	36244544	31.09337188385345
chr17	36245724	36246054	35.70263018174605
chr17	36252379	36254405	49.343626527023694
chr17	36264331	36265295	45.73464654738478
chr17	36271512	36271878	18.403382726054375
chr17	36277163	36277602	16.35092360772413
chr17	36278511	36279096	13.628164605197744
chr17	36829654	36829935	12.814589415580777
chr17	36836666	36837026	16.60384726524353
chr17	36854679	36855022	14.583539328839272
chr17	36901221	36901493	11.732540526810814
chr17	36902804	36903137	12.494998261735246
chr17	36914437	36914816	9.311699676639487
chr17	36946022	36947294	16.8965105208211
chr17	36958070	36958948	16.280132510939058
chr17	36981952	36982983	45.959240714516255
chr17	36997002	36997813	23.255834437180976
chr17	37002408	37003176	20.18634990726908
chr17	37021727	37022237	28.55917226379993
chr17	37028410	37029264	38.711377870841105
chr17	37162444	37162783	17.95741544571598
chr17	37163086	37163399	14.177936499111187
chr17	37190714	37191347	12.806298157332632
chr17	37239356	37239602	23.724087443778185
chr17	37973543	37974050	12.379242270655887
chr17	38024761	38025817	16.7495060949163
chr17	38429043	38430021	16.437675406840192
chr17	39843323	39846747	512.2983532201464
chr17	39847514	39848742	485.3748880690783
chr17	39920636	39921507	18.328556310979973
chr17	39966770	39967097	11.668504009188498
chr17	40517885	40518396	15.850519719655733
chr17	40662968	40663570	13.244250078930015
chr17	40663843	40664191	14.763655906436087
chr17	40934717	40935003	12.90859055018925
chr17	41244459	41245026	13.292496053840328
chr17	41331678	41332053	18.63673918914795
chr17	42204297	42204923	16.706996104968624
chr17	42500460	42501008	15.231914358417484
chr17	42501390	42501818	15.770481483958593
chr17	42683296	42683771	10.684291187587537
chr17	42735531	42735874	11.087947167043435
chr17	42842947	42843253	10.401222635717954
chr17	42853187	42853562	12.228610996246339
chr17	42863152	42863645	14.070563064869228
chr17	42883074	42885051	32.1119476679569
chr17	42898748	42898997	33.5042823806824
chr17	42900735	42901520	32.09477256361846
chr17	42902554	42903223	44.696808605450684
chr17	42931486	42931989	12.293460417931406
chr17	42945467	42946090	19.385823030915727
chr17	42948868	42949413	19.842168008296863
chr17	43028201	43028621	19.73007209187462
chr17	43072120	43072412	9.984658639724941
chr17	43394858	43395567	12.542079429196033
chr17	43469636	43470654	17.041174045480304
chr17	43472854	43473219	15.788146938689767
chr17	43582255	43582674	17.476618955698672
chr17	44105169	44105923	13.472131470470277
chr17	44239213	44240123	19.96519120970925
chr17	44415640	44415897	11.960034021607633
chr17	44745325	44745592	12.231585981247576
chr17	44764793	44765494	16.783033805294824
chr17	44783084	44783704	15.319416272255681
chr17	44788698	44789624	24.244136899902806
chr17	44796506	44797757	39.84387238667928
chr17	45165556	45166147	11.051901500640586
chr17	45433303	45434153	16.07657901427325
chr17	45441744	45442225	26.95666311783503
chr17	45448031	45448423	43.4693238394601
chr17	45449362	45450296	37.629106557343704
chr17	45455087	45455535	37.92089525716646
chr17	45456098	45456754	24.732693657642457
chr17	45474528	45475135	11.643948088367846
chr17	45495352	45495775	12.085895539457352
chr17	45506851	45507123	17.65904646761277
chr17	45526797	45527290	11.289002685469498
chr17	45535704	45536095	17.902999094989905
chr17	45536856	45537265	20.30353478988983
chr17	45548437	45548871	10.882557637131159
chr17	45573453	45573802	25.409874694736775
chr17	45579103	45579722	35.01957442879869
chr17	45605755	45606132	16.70940042743632
chr17	45612919	45613373	31.683632161648788
chr17	45624867	45625332	22.25706525412939
chr17	45629453	45630489	22.957070357090718
chr17	45642387	45642992	16.762045798814
chr17	45663253	45663763	10.014203530666874
chr17	45681514	45681945	14.5398510061118
chr17	45693690	45694220	23.970853171258604
chr17	45694510	45694811	18.08449476185035
chr17	45723857	45724835	20.755657354015515
chr17	45905001	45905330	14.845189755448454
chr17	45905690	45906160	12.033791019561443
chr17	46143990	46144430	14.318204532970082
chr17	46153687	46154746	33.95422110408967
chr17	46160348	46160880	39.61323747419773
chr17	46186137	46186552	15.49933790183929
chr17	46195487	46196540	26.7433691377993
chr17	46202284	46203349	13.303248301134422
chr17	46253544	46253831	14.655170972338952
chr17	46255187	46255533	15.180514228137243
chr17	46266051	46267053	21.15623157276603
chr17	46273583	46274367	23.685573582746546
chr17	46288538	46289100	20.164891685879528
chr17	46298561	46299042	15.146379190274434
chr17	46307601	46308492	17.416798124944854
chr17	46328057	46328921	27.35197189560643
chr17	46329321	46330143	26.433055403168765
chr17	46431125	46432369	19.45379266593234
chr17	46436141	46436388	16.737973066476677
chr17	46457791	46458888	13.80830370977779
chr17	46496361	46497319	13.424904708822485
chr17	46516577	46516942	13.85313024912795
chr17	46535301	46535941	15.738546918332577
chr17	46562688	46562987	16.648354877995008
chr17	46607010	46607524	14.934631985912992
chr17	46635071	46635352	16.924566581155904
chr17	46645673	46646606	17.656825568515004
chr17	46673932	46674309	22.42108109522245
chr17	46680706	46681215	12.659182267011031
chr17	46682703	46683148	14.737589792187295
chr17	46725191	46725467	10.459080291830976
chr17	46728304	46728694	13.95462182851938
chr17	46751738	46752196	14.659770426271264
chr17	46782745	46783426	37.947004200603466
chr17	46787036	46787377	25.991083402437898
chr17	46792931	46793562	16.775200727435564
chr17	46807992	46808553	22.127573997579155
chr17	46814934	46815662	15.48458988063938
chr17	46822982	46823314	15.446233694811902
chr17	46828835	46829358	13.292627237950867
chr17	46853997	46854910	18.177914459629623
chr17	46862491	46863151	18.922297723365553
chr17	46867930	46868677	22.805165773414704
chr17	46869108	46869745	34.00518503144173
chr17	46876332	46876927	17.597392915677624
chr17	46886357	46887162	20.80408563080782
chr17	46888056	46888962	22.095157732763564
chr17	46929142	46929742	18.106178115208944
chr17	47010173	47010872	12.602690207600082
chr17	47043612	47043868	13.46786617487669
chr17	47184312	47184658	11.610732624296508
chr17	47210669	47211171	14.518397725435841
chr17	47280436	47281361	18.386175336064518
chr17	47293698	47294065	18.277816569772664
chr17	47294394	47294847	15.039840418245092
chr17	47395538	47395794	21.25459874421358
chr17	47402008	47402765	19.50413214294252
chr17	47408232	47408643	17.87590139857754
chr17	47428239	47428576	16.026883351696704
chr17	47433151	47433744	22.451335475979526
chr17	47440006	47440947	33.513512464436154
chr17	47448885	47449337	20.253332256215863
chr17	47457376	47457675	11.959985892509536
chr17	47477727	47477983	20.84848540276289
chr17	47502019	47502800	27.75849367378616
chr17	47510923	47511728	23.402499046088746
chr17	47520658	47521107	21.235569535491194
chr17	47581051	47581666	22.305106403381846
chr17	47585855	47586173	16.749914868072892
chr17	47624578	47624928	19.23015801021031
chr17	47628963	47629793	33.06612846305571
chr17	47646962	47647568	17.39265043586001
chr17	47657232	47657526	11.857806727999733
chr17	47672811	47673189	12.488800788051867
chr17	47687729	47688392	14.795433564423435
chr17	47694594	47695196	14.002631136745313
chr17	47729835	47730612	15.268720668561977
chr17	47744344	47744660	14.772863943365556
chr17	47767775	47768122	10.235548626792534
chr17	47779009	47779436	27.42018156922673
chr17	47780110	47780530	19.06281406538827
chr17	47787381	47788425	19.842933510455136
chr17	47790104	47790589	21.884461107942247
chr17	47864284	47864638	17.948264922125865
chr17	47873405	47873937	21.2043194770813
chr17	47888839	47889225	19.248851568587703
chr17	47940306	47940823	16.227215010607956
chr17	47957854	47958236	19.253685971205147
chr17	47974148	47974847	14.553990679237463
chr17	47994814	47995358	15.62642722270068
chr17	48096678	48097092	14.045061658545968
chr17	48119917	48120529	13.372214934405159
chr17	48409593	48410572	27.320814448308894
chr17	48417106	48417358	10.784756229037331
chr17	48418015	48418734	14.596304838448473
chr17	48427558	48428337	15.439134814466836
chr17	48457836	48458100	13.156058629353842
chr17	48483649	48485272	14.809895850632268
chr17	49033816	49034325	10.627770896979072
chr17	49163448	49163928	13.216838433345158
chr17	49421725	49422184	13.876922750784681
chr17	49782037	49782884	19.909909623291306
chr17	49888838	49889621	15.001621387622974
chr17	49933603	49934522	13.071778899307999
chr17	49971351	49971663	11.57212661168514
chr17	50024506	50025956	29.433044338884024
chr17	50196250	50196522	15.4093338321237
chr17	50785090	50786309	19.66503110061032
chr17	51780791	51781057	9.666989091643714
chr17	51836582	51837601	19.708166455614204
chr17	51876175	51876862	24.251586043678518
chr17	53385946	53386433	22.611372659828138
chr17	53430329	53430761	13.191732757621342
chr17	53439819	53440106	17.598409479918796
chr17	53455937	53456216	23.947668601962402
chr17	53456475	53457259	20.2521883030327
chr17	53478194	53479120	26.803219229819707
chr17	53546625	53547052	16.529908577787236
chr17	53558788	53559099	25.38244647611759
chr17	53559751	53560734	28.89781781931011
chr17	53572852	53573496	16.211080696271814
chr17	53583802	53584144	22.211038079178124
chr17	53660531	53661275	16.28923156697263
chr17	53689098	53689819	12.511234900491743
chr17	54707600	54707967	13.174137739134745
chr17	55039860	55040172	16.8909296867175
chr17	55040462	55041015	26.64192618599421
chr17	55717398	55717733	12.970243949320778
chr17	55959146	55959422	20.396124121071637
chr17	56008285	56008908	12.179292162195637
chr17	56039850	56040205	22.998839633565552
chr17	56040521	56040810	17.543094773606033
chr17	56070230	56070758	16.889696749773893
chr17	56074483	56075245	28.8236109778637
chr17	56078656	56079489	25.10454077566085
chr17	56085642	56086297	12.496942300286912
chr17	56130993	56132576	15.620056284882189
chr17	56202088	56203771	18.354088804230262
chr17	56218679	56219426	22.99804315732984
chr17	56241406	56241994	9.682273846905249
chr17	56249165	56249518	25.187564379770425
chr17	56251300	56251884	29.289305807792978
chr17	56255719	56256592	26.01696528055687
chr17	56275331	56275849	14.433179465039817
chr17	56289751	56291003	27.22311047167062
chr17	56303964	56304603	13.227192343680512
chr17	56321107	56321432	17.94513635782095
chr17	56325436	56326279	15.83741026954153
chr17	56409625	56410120	9.805147556343464
chr17	56423160	56423462	9.52868203137884
chr17	56462207	56462892	20.2154542999546
chr17	56479391	56479648	13.298924579694578
chr17	56502593	56503698	32.49421061606429
chr17	56584319	56585173	9.378451250476077
chr17	56609290	56609749	23.8922435432218
chr17	56627025	56627622	21.134897002023667
chr17	56667769	56668053	16.65822902531691
chr17	56672779	56673112	25.79086165671592
chr17	56673378	56673704	18.286985104800735
chr17	56717074	56717682	22.561912833075773
chr17	56737022	56737313	15.851731788661471
chr17	56741187	56741598	15.742287607958717
chr17	56757645	56758232	21.092599953256638
chr17	56764493	56765179	19.303053506261755
chr17	56790921	56791782	13.497563288463809
chr17	56819757	56820670	20.37363975959435
chr17	56822210	56822543	17.710852897918976
chr17	56831331	56831692	26.689123127268953
chr17	56833729	56834009	19.626482793263026
chr17	56869706	56870981	18.935150452034147
chr17	56878885	56879202	15.457042603838707
chr17	56897853	56898479	17.626749169712248
chr17	56935604	56936103	28.684850673637314
chr17	56941549	56941801	22.136802521962966
chr17	56942136	56943190	41.01565850346545
chr17	56944290	56944695	21.95221428812286
chr17	56957847	56958185	15.289065011154266
chr17	56974119	56975520	19.898424335074033
chr17	56976298	56976942	17.29550808557072
chr17	56989578	56990624	17.27210812085445
chr17	56997293	56997791	22.909541522642694
chr17	57031652	57032052	20.039982352256775
chr17	57039269	57039688	12.911938018616743
chr17	57041108	57041785	13.242567947731413
chr17	57047074	57048079	18.484416059712274
chr17	57059992	57060583	38.16057877451837
chr17	57096318	57096984	15.930094554259613
chr17	57110186	57110924	15.52742831687617
chr17	57167059	57167443	11.44025324160854
chr17	57178737	57179365	13.479588084919438
chr17	57180769	57181022	8.448551590734791
chr17	57218831	57219310	9.467378903032593
chr17	57247956	57248965	23.789776532690162
chr17	57258430	57259079	14.637498486023654
chr17	57264718	57265798	14.006818648620888
chr17	57275192	57275558	16.286884344340674
chr17	57276032	57276306	15.243259475178963
chr17	57276795	57277254	18.06596935704383
chr17	57294341	57294816	20.746478773418225
chr17	58985761	58986129	18.55211285404537
chr17	58986560	58986917	21.235065510960855
chr17	60913483	60914351	15.002412915229797
chr17	61197468	61198231	14.581750985991752
chr17	61582963	61583229	15.30235891413868
chr17	62002286	62002800	9.935171433459924
chr17	62916064	62916751	21.114768093503372
chr17	63469534	63469887	14.003932282877374
chr17	63500834	63501148	10.10024642640618
chr17	63511793	63512879	22.924030795281762
chr17	63523428	63524235	22.265566543427838
chr17	63526694	63527035	21.494087482127977
chr17	63534499	63535096	20.194151028516504
chr17	63644583	63645097	23.472647739291656
chr17	63863555	63863807	11.623331607334197
chr17	64198398	64198908	10.770893442864512
chr17	64331559	64332037	12.996720114512424
