chr	start	end	8Cell_Tfap2c
chr15	97701587	97702029	17.22364908106187
chr15	97705368	97705782	17.673728779318253
chr15	97717442	97717981	11.52769506132448
chr15	97751582	97752006	12.139748905064925
chr15	97767357	97768409	21.270849928656457
chr15	97771392	97771663	16.199556220501552
chr15	97784056	97784764	12.150454982525885
chr15	97807045	97807656	12.50485758773629
chr15	97849899	97850390	10.317515677201529
chr15	97862926	97863623	15.941753751407223
chr15	97874654	97875430	18.662310568634997
chr15	97875698	97876221	15.363118665852008
chr15	97888058	97888373	13.280438196091424
chr15	97907926	97908593	10.491533082107019
chr15	97919658	97919956	7.861803491643611
chr15	97948982	97949223	13.21454582768357
chr15	97952216	97952608	17.947821597663722
chr15	97963505	97964487	16.310424283662783
chr15	97972941	97973333	12.925124294903814
chr15	97985202	97985618	9.993306370881887
chr15	98001237	98001930	15.230875952419265
chr15	98003749	98004599	14.95744229148416
chr15	98093151	98093794	10.282440223367551
chr15	98096799	98097110	11.975328847143045
chr15	98142876	98143518	17.053454880402466
chr15	98144298	98146050	16.19506777782765
chr15	98155809	98156058	18.587013577840413
chr15	98181299	98181973	11.473864159173711
chr15	98196388	98196642	11.822718838068443
chr15	98229346	98229646	9.252340442339579
chr15	98389564	98389947	8.403830667699909
chr15	98506260	98507349	14.03207424477331
chr15	98512892	98513169	12.37283343614654
chr15	98516127	98516674	12.229612034897047
chr15	98533872	98534639	15.997060637741388
chr15	98552362	98553173	18.261837798775932
chr15	98557504	98558210	14.716780361980621
chr15	98568842	98569121	16.810444531047644
chr15	98579871	98580226	17.4437473646352
chr15	98585773	98586303	19.059592007691005
chr15	98604282	98604719	14.211548501894185
chr15	98631355	98632106	14.904797504491082
chr15	98634168	98634890	17.949797543132075
chr15	98647570	98648354	14.16319927634025
chr15	98662546	98662930	20.20414275676012
chr15	98677058	98677440	20.445712676223035
chr15	98683972	98685000	23.219492067158917
chr15	98685358	98685936	20.642356493068814
chr15	98708215	98708655	17.005086519501425
chr15	98715790	98716283	13.937815576247704
chr15	98772731	98773085	17.018635243345788
chr15	98776447	98776774	23.698575501048236
chr15	98777796	98778464	20.07122143228611
chr15	98805216	98805844	19.717880631708034
chr15	98813134	98813575	13.265199507715481
chr15	98821393	98821854	13.135742161641152
chr15	98831082	98831418	15.736823334580375
chr15	98871279	98871520	19.380517722165436
chr15	98880937	98881762	18.270388094584145
chr15	98896155	98896436	18.46637506586801
chr15	98934093	98934334	12.708213327336608
chr15	98935282	98935627	13.864947288623755
chr15	98952996	98953513	19.967600466434913
chr15	98985616	98986083	19.004156190271807
chr15	98987623	98988035	16.60013006265881
chr15	98993324	98994025	16.966070757442807
chr15	99008895	99009220	12.039307564955491
chr15	99029439	99030186	25.60897236815099
chr15	99040154	99040504	18.583236669812884
chr15	99049469	99049963	15.641032282640094
chr15	99055766	99056455	14.552352488646486
chr15	99074517	99075135	14.159671273432117
chr15	99088176	99088687	20.423319956561123
chr15	99093457	99094195	38.58052864113474
chr15	99099374	99099784	21.496929180331346
chr15	99113510	99114119	17.671781939238752
chr15	99114567	99115250	13.0383089025059
chr15	99125917	99126269	22.55717125264081
chr15	99126814	99127112	12.686835176992737
chr15	99129419	99129991	17.04488155891845
chr15	99154908	99155496	13.0688734030237
chr15	99181061	99181538	16.951088041629433
chr15	99199884	99200546	15.720302797876457
chr15	99220338	99220584	15.057620436195435
chr15	99228151	99228403	16.876004722383286
chr15	99234551	99235438	21.497972609897342
chr15	99235794	99236083	18.278027791877932
chr15	99236527	99237065	21.36692073708573
chr15	99251717	99252396	25.239855767700913
chr15	99253588	99254580	20.948440031659217
chr15	99264927	99266298	19.384342760173705
chr15	99278444	99278690	17.40894066415182
chr15	99284423	99285023	16.575379133224487
chr15	99294514	99295271	33.0177105559698
chr15	99356406	99356858	17.444472732797134
chr15	99369993	99370891	21.037659810752274
chr15	99392985	99393502	25.137246246264105
chr15	99425306	99425824	18.17626223140702
chr15	99427888	99428147	18.901012847782564
chr15	99455841	99456982	17.30914714522366
chr15	99457956	99458521	17.277859927489693
chr15	99489767	99490149	13.557533697308045
chr15	99495789	99496576	22.714133654040637
chr15	99510469	99510913	18.310976784508508
chr15	99553882	99554226	16.62817500635635
chr15	99559212	99559515	13.712789441099261
chr15	99568161	99568768	14.008662706937585
chr15	99596189	99596536	20.25060032011796
chr15	99640506	99640775	17.53663945818479
chr15	99655287	99655634	19.94301817396532
chr15	99657688	99658144	21.327671255981713
chr15	99658806	99659152	20.532390368467123
chr15	99668904	99669305	18.15174399230843
chr15	99678339	99679926	29.791256966825514
chr15	99689010	99689336	17.55314872308743
chr15	99701786	99702883	27.628843733475442
chr15	99712423	99713155	23.8013810525175
chr15	99713489	99713737	17.996844134023114
chr15	99723407	99724576	30.4927699812668
chr15	99725646	99726114	30.491440911578316
chr15	99763438	99763899	17.4034032490662
chr15	99771433	99772941	20.627297855153667
chr15	99787015	99787473	17.134465913064616
chr15	99803401	99803953	17.425153991450433
chr15	99811911	99812462	18.732767570689457
chr15	99813251	99813499	20.105010317217918
chr15	99816270	99816625	21.512980353664343
chr15	99874950	99875821	16.542414393682293
chr15	99893800	99894148	13.684307884895938
chr15	99903205	99903895	19.610821060512375
chr15	99909183	99909700	18.989536834178164
chr15	99940559	99942150	21.571766212445503
chr15	99972566	99973059	14.999836548346776
chr15	99989618	99989949	14.366844010137
chr15	100032475	100032720	16.054315294538224
chr15	100038145	100038941	14.123603547038744
chr15	100077695	100078094	11.902434162627486
chr15	100099571	100099889	15.885911335735202
chr15	100100814	100101143	12.314922883517836
chr15	100130127	100130387	14.691757906400241
chr15	100145671	100146548	16.428377158013827
chr15	100156973	100157429	12.837032184266208
chr15	100172148	100172954	16.076780198525555
chr15	100188350	100188694	14.974882125854492
chr15	100234682	100234988	14.86251417795817
chr15	100256076	100256426	21.92477681841169
chr15	100261876	100262526	21.396924287355862
chr15	100270102	100270449	16.015503350183668
chr15	100300552	100300902	12.261603832244873
chr15	100314607	100314982	10.769440673828125
chr15	100326534	100326837	9.505586849187466
chr15	100376907	100377469	6.837408800566323
chr15	100399890	100400617	12.880061094501816
chr15	100413028	100413408	12.646834990852758
chr15	100422643	100423001	24.494294635410416
chr15	100423376	100423699	21.342827256619007
chr15	100424865	100425648	21.75065924472736
chr15	100435053	100435382	18.38219716846037
chr15	100436398	100437073	15.457895916126393
chr15	100443868	100444173	13.438105401836458
chr15	100458308	100458731	13.821737190228546
chr15	100470201	100470526	29.155034584632286
chr15	100485936	100486357	16.286913760767412
chr15	100488078	100488364	18.777678386314765
chr15	100495360	100495926	24.122780208452852
chr15	100510190	100510500	14.517849137706142
chr15	100510845	100511553	13.339044779707484
chr15	100515992	100516902	23.97284691779168
chr15	100525504	100526016	16.45559622347355
chr15	100540590	100540949	19.313844813609855
chr15	100541439	100541855	12.143554316117214
chr15	100551334	100551997	16.825134877166057
chr15	100573517	100573868	12.628540365105001
chr15	100592119	100592395	16.6957120999046
chr15	100600192	100600458	14.917341547801083
chr15	100606458	100606701	13.095039104728542
chr15	100615310	100615949	15.918215594940902
chr15	100623482	100623872	16.776791125077466
chr15	100644375	100645377	21.615331737343183
chr15	100663983	100665185	24.879421878376736
chr15	100698863	100700006	25.24034681261785
chr15	100701795	100702242	27.645302769321724
chr15	100711142	100711398	10.900896046310663
chr15	100718411	100718751	14.799837011449478
chr15	100729354	100730009	19.327257395154646
chr15	100746431	100747066	24.251341776209554
chr15	100758665	100759070	19.635655709254888
chr15	100761786	100762036	23.55654121398926
chr15	100773477	100773870	20.973989137256417
chr15	100778750	100779008	17.060640087423398
chr15	100822155	100823080	19.982221668153194
chr15	100833034	100833748	18.37097244903821
chr15	100844617	100845144	11.489233760725163
chr15	100854608	100855101	9.412737398553814
chr15	100870016	100870329	12.590320900987132
chr15	100914690	100915291	18.852673533752238
chr15	100936530	100936785	8.619701600542255
chr15	100945681	100946555	14.52323473727403
chr15	100983804	100984335	15.346014263490723
chr15	101010963	101011421	16.24793632165834
chr15	101048081	101048452	21.847587472344987
chr15	101052771	101053618	24.262795054222927
chr15	101118674	101118967	10.107670484549356
chr15	101173634	101173905	14.742640037818148
chr15	101198442	101198967	14.164449185870943
chr15	101210205	101210631	15.146154658895144
chr15	101221717	101222191	16.558441346204734
chr15	101230816	101231887	27.06714679502528
chr15	101235118	101235413	30.60700322167348
chr15	101240904	101241354	24.900982585483128
chr15	101246141	101246940	20.90034436493254
chr15	101260952	101261776	29.550425102988495
chr15	101267686	101267935	19.011139230077045
chr15	101272417	101272743	19.8677834294325
chr15	101277535	101277896	27.053932913782855
chr15	101284053	101284603	20.482775870236484
chr15	101326947	101327348	18.087530492844426
chr15	101349589	101349832	9.13136818575761
chr15	101432742	101433120	13.362369635748484
chr15	101453100	101453778	14.009063431646972
chr15	101459033	101459685	14.982672215239402
chr15	101463682	101464228	23.72898435679984
chr15	101497005	101497349	12.409262931624124
chr15	101501713	101502184	11.104245479446055
chr15	101502484	101502825	12.643221239889822
chr15	101508874	101509453	14.50758165481383
chr15	101552340	101553270	12.070125743906985
chr15	101777785	101778122	10.508809611776108
chr15	101845666	101846056	7.113363886490847
chr15	101859183	101859537	10.626107892074154
chr15	101984089	101984839	14.638070067723593
chr15	101995739	101996285	15.555956706022604
chr15	102014087	102014570	13.961367383013107
chr15	102027624	102028381	22.406507583401478
chr15	102043285	102043534	12.772016509948486
chr15	102065998	102066382	15.003947548568249
chr15	102073912	102074526	17.08053168411752
chr15	102082802	102083062	15.451057782539955
chr15	102099354	102099722	16.235303308652796
chr15	102100013	102100256	17.674553094086825
chr15	102107364	102107674	14.723713551798175
chr15	102113333	102113661	14.54259818646966
chr15	102126594	102127126	15.338215248925346
chr15	102135615	102136551	17.347647479966156
chr15	102141729	102141977	21.590204123527773
chr15	102150207	102150455	16.6471006254996
chr15	102160493	102161245	18.912037044129473
chr15	102161722	102162153	16.385230086519105
chr15	102175419	102176781	31.38566412729664
chr15	102178605	102179012	24.544528487859253
chr15	102190616	102191017	18.280183135719966
chr15	102200479	102201015	19.34681866507032
chr15	102210816	102211153	15.38116745425261
chr15	102224315	102224627	16.89351625014574
chr15	102225098	102225643	19.70659080820346
chr15	102231180	102231798	24.891278269993062
chr15	102232041	102232338	21.4119289218376
chr15	102239183	102239579	18.102004243869974
chr15	102240687	102241223	21.902678197889184
chr15	102246164	102247187	19.22765459552888
chr15	102253513	102254017	25.583497183663503
chr15	102268275	102268636	21.159553179120092
chr15	102275660	102276051	15.377653436587595
chr15	102279039	102279664	15.509305725097656
chr15	102309019	102309393	12.58930672936261
chr15	102323349	102324146	12.594906766860369
chr15	102330332	102330670	14.507600380824162
chr15	102350296	102350668	14.12260942561652
chr15	102355391	102356124	17.84538971353195
chr15	102363221	102363485	13.656369043119026
chr15	102370750	102371102	14.771305154670369
chr15	102376760	102377293	15.098690650252866
chr15	102381809	102382069	15.827080429517306
chr15	102399377	102400065	27.262141137622123
chr15	102405133	102406147	28.77820839778441
chr15	102426566	102426890	14.566644491972747
chr15	102442708	102443324	15.987322875431605
chr15	102447057	102447403	20.854878524824375
chr15	102450831	102451346	16.36407459036818
chr15	102457250	102457653	17.44401756173032
chr15	102458302	102458927	20.188096446228027
chr15	102470449	102470759	15.442374272500315
chr15	102507499	102507859	21.893163628048367
chr15	102518154	102519109	31.727247185232752
chr15	102542776	102543037	9.12929824668329
chr15	102583700	102584334	12.356680936993861
chr15	102589807	102590365	12.081503022956165
chr15	102625220	102625986	20.110736645232915
chr15	102647068	102647344	11.430632028026857
chr15	102648259	102648655	11.204780046385949
chr15	102658754	102659111	13.628874543668175
chr15	102659980	102660437	13.367486593759816
chr15	102676628	102676933	12.219463110751793
chr15	102683651	102684045	14.210165603511829
chr15	102699589	102700275	12.498225919706828
chr15	102713556	102714045	10.907661178604469
chr15	102722397	102722740	9.114055486184167
chr15	102956037	102956500	12.211734730533081
chr15	102965985	102966827	12.657064446360934
chr15	102978874	102979188	12.327970131187682
chr15	103015404	103015683	19.89349577162001
chr15	103027408	103027879	12.712640679312866
chr15	103083532	103084010	14.034805920333543
chr15	103089037	103089628	11.076027150484915
chr15	103168716	103169209	21.853304688877316
chr15	103170953	103171660	29.647933320580986
chr15	103183134	103183453	18.647255227857247
chr15	103206823	103207101	17.693779945373535
chr15	103208526	103208999	17.29798147290252
chr15	103215186	103215717	15.70303082690625
chr15	103232297	103232811	15.94432244504936
chr15	103239585	103240212	23.837029336932364
chr15	103255071	103255573	19.157746514476152
chr15	103259121	103259568	19.110592886905543
chr15	103260236	103260587	25.038075900825
chr15	103289838	103290116	10.258391560410423
chr15	103313742	103314142	21.522160487174986
chr15	103315143	103315577	21.366647590689944
chr15	103321437	103322066	26.805412240930504
chr15	103322368	103322972	28.87811218034353
chr15	103323641	103324096	35.4708499615009
chr15	103336751	103337873	33.12445915956548
chr15	103358111	103358658	17.69563687392519
chr15	103364105	103364522	17.174295210438096
chr15	103401184	103401468	12.571140138196274
chr6	3135352	3135665	26.11536077493296
chr6	3136755	3137154	24.790671405935647
chr6	3137426	3138065	18.677045254267064
chr6	3182534	3183573	33.453572392578415
chr6	3268844	3269128	8.393895804042547
chr6	4355072	4355511	8.135123818773344
chr6	4862877	4863285	12.141114573852688
chr6	4894914	4895466	10.389509454153586
chr6	4903540	4904248	12.585825242565177
chr6	4913507	4913817	11.650412113435808
chr6	4982826	4983218	11.315314322101827
chr6	4993249	4994364	13.237979738808534
chr6	5018291	5018577	15.60827103861562
chr6	5019109	5020005	17.21121806065951
chr6	5032632	5033216	16.69463152918097
chr6	5052224	5052498	9.717633445767591
chr6	5256072	5256540	9.975351459959633
chr6	5297555	5297922	15.840268472884592
chr6	5298212	5298616	12.515352338847547
chr6	5325446	5326021	8.623999909939974
chr6	5334167	5334710	9.931504192492799
chr6	5359055	5359411	9.09361427017812
chr6	5381698	5383116	13.753259530906908
chr6	5484180	5485439	8.02497712423917
chr6	5576488	5576900	11.273266523787118
