name,logpval,time
ZNF264(Zf)/HEK293-ZNF264.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
IRF:BATF(IRF:bZIP)/pDC-Irf8-ChIP-Seq(GSE66899)/Homer,1,ICM_rep1
ISRE(IRF)/ThioMac-LPS-Expression(GSE23622)/Homer,1,ICM_rep1
Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)/Homer,1,ICM_rep1
"NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer",1,ICM_rep1
DUX4(Homeobox)/Myoblasts-DUX4.V5-ChIP-Seq(GSE75791)/Homer,1,ICM_rep1
Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)/Homer,1,ICM_rep1
Unknown-ESC-element(?)/mES-Nanog-ChIP-Seq(GSE11724)/Homer,1,ICM_rep1
Zic(Zf)/Cerebellum-ZIC1.2-ChIP-Seq(GSE60731)/Homer,1,ICM_rep1
Lhx1(Homeobox)/EmbryoCarcinoma-Lhx1-ChIP-Seq(GSE70957)/Homer,1,ICM_rep1
CArG(MADS)/PUER-Srf-ChIP-Seq(Sullivan_et_al.)/Homer,1,ICM_rep1
ZNF317(Zf)/HEK293-ZNF317.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
ZNF165(Zf)/WHIM12-ZNF165-ChIP-Seq(GSE65937)/Homer,1,ICM_rep1
Pit1+1bp(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer,1,ICM_rep1
ZBTB12(Zf)/HEK293-ZBTB12.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
ZSCAN22(Zf)/HEK293-ZSCAN22.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
ARE(NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer,1,ICM_rep1
"PAX6(Paired,Homeobox)/Forebrain-Pax6-ChIP-Seq(GSE66961)/Homer",1,ICM_rep1
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer,1,ICM_rep1
IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)/Homer,1,ICM_rep1
ZNF382(Zf)/HEK293-ZNF382.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
ZNF675(Zf)/HEK293-ZNF675.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer,1,ICM_rep1
SCRT1(Zf)/HEK293-SCRT1.eGFP-ChIP-Seq(Encode)/Homer,1,ICM_rep1
T1ISRE(IRF)/ThioMac-Ifnb-Expression/Homer,1,ICM_rep1
Mef2d(MADS)/Retina-Mef2d-ChIP-Seq(GSE61391)/Homer,1,ICM_rep1
PRDM1(Zf)/Hela-PRDM1-ChIP-Seq(GSE31477)/Homer,1,ICM_rep1
HIF-1a(bHLH)/MCF7-HIF1a-ChIP-Seq(GSE28352)/Homer,1,ICM_rep1
ZNF652/HepG2-ZNF652.Flag-ChIP-Seq(Encode)/Homer,1,ICM_rep1
Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)/Homer,1,ICM_rep1
Unknown(Homeobox)/Limb-p300-ChIP-Seq/Homer,1,ICM_rep1
ZKSCAN1(Zf)/HepG2-ZKSCAN1-ChIP-Seq(Encode)/Homer,1,ICM_rep1
HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)/Homer,1,ICM_rep1
HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)/Homer,1,ICM_rep1
Max(bHLH)/K562-Max-ChIP-Seq(GSE31477)/Homer,1,ICM_rep1
"RBPJ:Ebox(?,bHLH)/Panc1-Rbpj1-ChIP-Seq(GSE47459)/Homer",1,ICM_rep1
Tbx20(T-box)/Heart-Tbx20-ChIP-Seq(GSE29636)/Homer,1,ICM_rep1
WT1(Zf)/Kidney-WT1-ChIP-Seq(GSE90016)/Homer,1,ICM_rep1
ZNF692(Zf)/HEK293-ZNF692.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
"Pax7(Paired,Homeobox),longest/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,ICM_rep1
Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer,1,ICM_rep1
PBX2(Homeobox)/K562-PBX2-ChIP-Seq(Encode)/Homer,1,ICM_rep1
NF1(CTF)/LNCAP-NF1-ChIP-Seq(Unpublished)/Homer,1,ICM_rep1
REST-NRSF(Zf)/Jurkat-NRSF-ChIP-Seq/Homer,1,ICM_rep1
Hand2(bHLH)/Mesoderm-Hand2-ChIP-Seq(GSE61475)/Homer,1,ICM_rep1
"GRE(NR),IR3/A549-GR-ChIP-Seq(GSE32465)/Homer",1,ICM_rep1
Hoxc9(Homeobox)/Ainv15-Hoxc9-ChIP-Seq(GSE21812)/Homer,1,ICM_rep1
MafA(bZIP)/Islet-MafA-ChIP-Seq(GSE30298)/Homer,1,ICM_rep1
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer,1,ICM_rep1
ZNF189(Zf)/HEK293-ZNF189.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
p63(p53)/Keratinocyte-p63-ChIP-Seq(GSE17611)/Homer,1,ICM_rep1
NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer,1,ICM_rep1
PGR(NR)/EndoStromal-PGR-ChIP-Seq(GSE69539)/Homer,1,ICM_rep1
c-Myc(bHLH)/mES-cMyc-ChIP-Seq(GSE11431)/Homer,1,ICM_rep1
Zic3(Zf)/mES-Zic3-ChIP-Seq(GSE37889)/Homer,1,ICM_rep1
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer,1,ICM_rep1
PSE(SNAPc)/K562-mStart-Seq/Homer,1,ICM_rep1
"PAX5(Paired,Homeobox)/GM12878-PAX5-ChIP-Seq(GSE32465)/Homer",1,ICM_rep1
Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)/Homer,1,ICM_rep1
HOXA2(Homeobox)/mES-Hoxa2-ChIP-Seq(Donaldson_et_al.)/Homer,1,ICM_rep1
NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)/Homer,1,ICM_rep1
MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer,1,ICM_rep1
"GRE(NR),IR3/RAW264.7-GRE-ChIP-Seq(Unpublished)/Homer",1,ICM_rep1
Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)/Homer,1,ICM_rep1
Twist(bHLH)/HMLE-TWIST1-ChIP-Seq(Chang_et_al)/Homer,1,ICM_rep1
HNF6(Homeobox)/Liver-Hnf6-ChIP-Seq(ERP000394)/Homer,1,ICM_rep1
GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)/Homer,1,ICM_rep1
ZNF519(Zf)/HEK293-ZNF519.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
"OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,ICM_rep1
Cux2(Homeobox)/Liver-Cux2-ChIP-Seq(GSE35985)/Homer,1,ICM_rep1
"Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)/Homer",1,ICM_rep1
Prop1(Homeobox)/GHFT1-PROP1.biotin-ChIP-Seq(GSE77302)/Homer,1,ICM_rep1
ZNF669(Zf)/HEK293-ZNF669.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)/Homer,1,ICM_rep1
Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer,1,ICM_rep1
ZNF322(Zf)/HEK293-ZNF322.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer,1,ICM_rep1
ZEB1(Zf)/PDAC-ZEB1-ChIP-Seq(GSE64557)/Homer,1,ICM_rep1
Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)/Homer,1,ICM_rep1
"OCT:OCT-short(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,ICM_rep1
"bZIP:IRF(bZIP,IRF)/Th17-BatF-ChIP-Seq(GSE39756)/Homer",1,ICM_rep1
Phox2b(Homeobox)/CLBGA-PHOX2B-ChIP-Seq(GSE90683)/Homer,1,ICM_rep1
"Pax7(Paired,Homeobox)/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,ICM_rep1
Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)/Homer,1,ICM_rep1
Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)/Homer,1,ICM_rep1
CUX1(Homeobox)/K562-CUX1-ChIP-Seq(GSE92882)/Homer,1,ICM_rep1
Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)/Homer,1,ICM_rep1
Znf263(Zf)/K562-Znf263-ChIP-Seq(GSE31477)/Homer,1,ICM_rep1
THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)/Homer,1,ICM_rep1
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer,1,ICM_rep1
Nkx2.2(Homeobox)/NPC-Nkx2.2-ChIP-Seq(GSE61673)/Homer,1,ICM_rep1
PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer,1,ICM_rep1
HOXA1(Homeobox)/mES-Hoxa1-ChIP-Seq(SRP084292)/Homer,1,ICM_rep1
MNT(bHLH)/HepG2-MNT-ChIP-Seq(Encode)/Homer,1,ICM_rep1
PRDM9(Zf)/Testis-DMC1-ChIP-Seq(GSE35498)/Homer,1,ICM_rep1
Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)/Homer,1,ICM_rep1
Tlx?(NR)/NPC-H3K4me1-ChIP-Seq(GSE16256)/Homer,1,ICM_rep1
Pdx1(Homeobox)/Islet-Pdx1-ChIP-Seq(SRA008281)/Homer,1,ICM_rep1
LRF(Zf)/Erythroblasts-ZBTB7A-ChIP-Seq(GSE74977)/Homer,1,ICM_rep1
Smad4(MAD)/ESC-SMAD4-ChIP-Seq(GSE29422)/Homer,1,ICM_rep1
ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer,1,ICM_rep1
Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer,1,ICM_rep1
NPAS(bHLH)/Liver-NPAS-ChIP-Seq(GSE39860)/Homer,1,ICM_rep1
Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer,1,ICM_rep1
Pit1(Homeobox)/GCrat-Pit1-ChIP-Seq(GSE58009)/Homer,1,ICM_rep1
NeuroD1(bHLH)/Islet-NeuroD1-ChIP-Seq(GSE30298)/Homer,1,ICM_rep1
"E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer",1,ICM_rep1
E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer,1,ICM_rep1
BMAL1(bHLH)/Liver-Bmal1-ChIP-Seq(GSE39860)/Homer,1,ICM_rep1
Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer,1,ICM_rep1
Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer,1,ICM_rep1
Bapx1(Homeobox)/VertebralCol-Bapx1-ChIP-Seq(GSE36672)/Homer,1,ICM_rep1
MyoD(bHLH)/Myotube-MyoD-ChIP-Seq(GSE21614)/Homer,1,ICM_rep1
AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer,1,ICM_rep1
Ascl1(bHLH)/NeuralTubes-Ascl1-ChIP-Seq(GSE55840)/Homer,1,ICM_rep1
Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer,1,ICM_rep1
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer,1,ICM_rep1
HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)/Homer,1,ICM_rep1
Meis1(Homeobox)/MastCells-Meis1-ChIP-Seq(GSE48085)/Homer,1,ICM_rep1
MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer,1,ICM_rep1
NeuroG2(bHLH)/Fibroblast-NeuroG2-ChIP-Seq(GSE75910)/Homer,1,ICM_rep1
NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer,1,ICM_rep1
Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)/Homer,1,ICM_rep1
Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)/Homer,1,ICM_rep1
PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer,1,ICM_rep1
Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)/Homer,1,ICM_rep1
SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)/Homer,1,ICM_rep1
TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer,1,ICM_rep1
Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)/Homer,1,ICM_rep1
Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)/Homer,1,ICM_rep1
Zac1(Zf)/Neuro2A-Plagl1-ChIP-Seq(GSE75942)/Homer,1,ICM_rep1
ZFP3(Zf)/HEK293-ZFP3.GFP-ChIP-Seq(GSE58341)/Homer,1,ICM_rep1
KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer,591,ICM_rep2
Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer,487,ICM_rep2
Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer,470,ICM_rep2
KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer,465,ICM_rep2
Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)/Homer,445,ICM_rep2
KLF6(Zf)/PDAC-KLF6-ChIP-Seq(GSE64557)/Homer,424,ICM_rep2
EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer,413,ICM_rep2
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer,404,ICM_rep2
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer,345,ICM_rep2
TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer,341,ICM_rep2
TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer,340,ICM_rep2
Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)/Homer,316,ICM_rep2
TEAD2(TEA)/Py2T-Tead2-ChIP-Seq(GSE55709)/Homer,288,ICM_rep2
GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer,263,ICM_rep2
TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer,262,ICM_rep2
TEAD(TEA)/Fibroblast-PU.1-ChIP-Seq(Unpublished)/Homer,252,ICM_rep2
Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer,247,ICM_rep2
KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer,213,ICM_rep2
Klf9(Zf)/GBM-Klf9-ChIP-Seq(GSE62211)/Homer,206,ICM_rep2
AP-2alpha(AP2)/Hela-AP2alpha-ChIP-Seq(GSE31477)/Homer,193,ICM_rep2
"OCT4-SOX2-TCF-NANOG(POU,Homeobox,HMG)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",187,ICM_rep2
AP-2gamma(AP2)/MCF7-TFAP2C-ChIP-Seq(GSE21234)/Homer,175,ICM_rep2
Sp1(Zf)/Promoter/Homer,156,ICM_rep2
SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)/Homer,150,ICM_rep2
"Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",145,ICM_rep2
Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)/Homer,139,ICM_rep2
Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)/Homer,136,ICM_rep2
"Oct4(POU,Homeobox)/mES-Oct4-ChIP-Seq(GSE11431)/Homer",129,ICM_rep2
"RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer",125,ICM_rep2
Nr5a2(NR)/Pancreas-LRH1-ChIP-Seq(GSE34295)/Homer,114,ICM_rep2
Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer,114,ICM_rep2
Sox2(HMG)/mES-Sox2-ChIP-Seq(GSE11431)/Homer,113,ICM_rep2
KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer,108,ICM_rep2
Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer,90,ICM_rep2
"Oct6(POU,Homeobox)/NPC-Pou3f1-ChIP-Seq(GSE35496)/Homer",90,ICM_rep2
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer,87,ICM_rep2
Elf4(ETS)/BMDM-Elf4-ChIP-Seq(GSE88699)/Homer,85,ICM_rep2
GABPA(ETS)/Jurkat-GABPa-ChIP-Seq(GSE17954)/Homer,82,ICM_rep2
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer,81,ICM_rep2
"Oct2(POU,Homeobox)/Bcell-Oct2-ChIP-Seq(GSE21512)/Homer",78,ICM_rep2
ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)/Homer,78,ICM_rep2
Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer,76,ICM_rep2
Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)/Homer,75,ICM_rep2
Elk4(ETS)/Hela-Elk4-ChIP-Seq(GSE31477)/Homer,71,ICM_rep2
ELF3(ETS)/PDAC-ELF3-ChIP-Seq(GSE64557)/Homer,71,ICM_rep2
RARg(NR)/ES-RARg-ChIP-Seq(GSE30538)/Homer,64,ICM_rep2
ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)/Homer,62,ICM_rep2
NFY(CCAAT)/Promoter/Homer,61,ICM_rep2
ETV4(ETS)/HepG2-ETV4-ChIP-Seq(ENCODE)/Homer,61,ICM_rep2
"GFY-Staf(?,Zf)/Promoter/Homer",61,ICM_rep2
CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer,57,ICM_rep2
ETS(ETS)/Promoter/Homer,57,ICM_rep2
SPDEF(ETS)/VCaP-SPDEF-ChIP-Seq(SRA014231)/Homer,56,ICM_rep2
ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer,54,ICM_rep2
EAR2(NR)/K562-NR2F6-ChIP-Seq(Encode)/Homer,54,ICM_rep2
GFY(?)/Promoter/Homer,54,ICM_rep2
Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer,53,ICM_rep2
Nrf2(bZIP)/Lymphoblast-Nrf2-ChIP-Seq(GSE37589)/Homer,50,ICM_rep2
Bach1(bZIP)/K562-Bach1-ChIP-Seq(GSE31477)/Homer,50,ICM_rep2
EHF(ETS)/LoVo-EHF-ChIP-Seq(GSE49402)/Homer,49,ICM_rep2
COUP-TFII(NR)/K562-NR2F1-ChIP-Seq(Encode)/Homer,49,ICM_rep2
BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer,44,ICM_rep2
TFE3(bHLH)/MEF-TFE3-ChIP-Seq(GSE75757)/Homer,39,ICM_rep2
Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer,39,ICM_rep2
Fli1(ETS)/CD8-FLI-ChIP-Seq(GSE20898)/Homer,37,ICM_rep2
COUP-TFII(NR)/Artia-Nr2f2-ChIP-Seq(GSE46497)/Homer,35,ICM_rep2
NF-E2(bZIP)/K562-NFE2-ChIP-Seq(GSE31477)/Homer,35,ICM_rep2
E-box(bHLH)/Promoter/Homer,34,ICM_rep2
"GATA(Zf),IR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",34,ICM_rep2
E2F4(E2F)/K562-E2F4-ChIP-Seq(GSE31477)/Homer,33,ICM_rep2
NFE2L2(bZIP)/HepG2-NFE2L2-ChIP-Seq(Encode)/Homer,32,ICM_rep2
USF1(bHLH)/GM12878-Usf1-ChIP-Seq(GSE32465)/Homer,32,ICM_rep2
Fosl2(bZIP)/3T3L1-Fosl2-ChIP-Seq(GSE56872)/Homer,32,ICM_rep2
Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)/Homer,31,ICM_rep2
Usf2(bHLH)/C2C12-Usf2-ChIP-Seq(GSE36030)/Homer,30,ICM_rep2
Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer(0.967),30,ICM_rep2
Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer,29,ICM_rep2
JunB(bZIP)/DendriticCells-Junb-ChIP-Seq(GSE36099)/Homer,29,ICM_rep2
Bach2(bZIP)/OCILy7-Bach2-ChIP-Seq(GSE44420)/Homer,29,ICM_rep2
Stat3(Stat)/mES-Stat3-ChIP-Seq(GSE11431)/Homer,29,ICM_rep2
E2F7(E2F)/Hela-E2F7-ChIP-Seq(GSE32673)/Homer,27,ICM_rep2
bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer,27,ICM_rep2
Tcfcp2l1(CP2)/mES-Tcfcp2l1-ChIP-Seq(GSE11431)/Homer,27,ICM_rep2
Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer,27,ICM_rep2
STAT5(Stat)/mCD4+-Stat5-ChIP-Seq(GSE12346)/Homer,26,ICM_rep2
STAT1(Stat)/HelaS3-STAT1-ChIP-Seq(GSE12782)/Homer,26,ICM_rep2
Fra2(bZIP)/Striatum-Fra2-ChIP-Seq(GSE43429)/Homer,25,ICM_rep2
AP-1(bZIP)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer,25,ICM_rep2
Foxa3(Forkhead)/Liver-Foxa3-ChIP-Seq(GSE77670)/Homer,20,ICM_rep2
Nur77(NR)/K562-NR4A1-ChIP-Seq(GSE31363)/Homer,20,ICM_rep2
BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer,20,ICM_rep2
Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer,20,ICM_rep2
ZNF143|STAF(Zf)/CUTLL-ZNF143-ChIP-Seq(GSE29600)/Homer,19,ICM_rep2
MYNN(Zf)/HEK293-MYNN.eGFP-ChIP-Seq(Encode)/Homer,19,ICM_rep2
Foxa2(Forkhead)/Liver-Foxa2-ChIP-Seq(GSE25694)/Homer,18,ICM_rep2
c-Myc(bHLH)/LNCAP-cMyc-ChIP-Seq(Unpublished)/Homer,18,ICM_rep2
ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer,17,ICM_rep2
Cdx2(Homeobox)/mES-Cdx2-ChIP-Seq(GSE14586)/Homer,17,ICM_rep2
Fra1(bZIP)/BT549-Fra1-ChIP-Seq(GSE46166)/Homer,17,ICM_rep2
Stat3+il21(Stat)/CD4-Stat3-ChIP-Seq(GSE19198)/Homer,17,ICM_rep2
EWS:FLI1-fusion(ETS)/SK_N_MC-EWS:FLI1-ChIP-Seq(SRA014231)/Homer,16,ICM_rep2
E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer,16,ICM_rep2
LEF1(HMG)/H1-LEF1-ChIP-Seq(GSE64758)/Homer,16,ICM_rep2
STAT4(Stat)/CD4-Stat4-ChIP-Seq(GSE22104)/Homer,16,ICM_rep2
Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer,16,ICM_rep2
PRDM10(Zf)/HEK293-PRDM10.eGFP-ChIP-Seq(Encode)/Homer,15,ICM_rep2
GFX(?)/Promoter/Homer,15,ICM_rep2
GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)/Homer,15,ICM_rep2
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer,14,ICM_rep2
RFX(HTH)/K562-RFX3-ChIP-Seq(SRA012198)/Homer,14,ICM_rep2
CRE(bZIP)/Promoter/Homer,14,ICM_rep2
FOXA1(Forkhead)/MCF7-FOXA1-ChIP-Seq(GSE26831)/Homer,14,ICM_rep2
CDX4(Homeobox)/ZebrafishEmbryos-Cdx4.Myc-ChIP-Seq(GSE48254)/Homer,13,ICM_rep2
"OCT:OCT(POU,Homeobox,IR1)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",13,ICM_rep2
CLOCK(bHLH)/Liver-Clock-ChIP-Seq(GSE39860)/Homer,13,ICM_rep2
Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer,13,ICM_rep2
Rfx2(HTH)/LoVo-RFX2-ChIP-Seq(GSE49402)/Homer,12,ICM_rep2
PBX1(Homeobox)/MCF7-PBX1-ChIP-Seq(GSE28007)/Homer,12,ICM_rep2
Sox9(HMG)/Limb-SOX9-ChIP-Seq(GSE73225)/Homer,12,ICM_rep2
NFkB-p65-Rel(RHD)/ThioMac-LPS-Expression(GSE23622)/Homer,12,ICM_rep2
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer,11,ICM_rep2
ZNF711(Zf)/SHSY5Y-ZNF711-ChIP-Seq(GSE20673)/Homer,11,ICM_rep2
"ETS:RUNX(ETS,Runt)/Jurkat-RUNX1-ChIP-Seq(GSE17954)/Homer",11,ICM_rep2
FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer,10,ICM_rep2
FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)/Homer,10,ICM_rep2
Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer,10,ICM_rep2
"Oct4:Sox17(POU,Homeobox,HMG)/F9-Sox17-ChIP-Seq(GSE44553)/Homer",9,ICM_rep2
CRX(Homeobox)/Retina-Crx-ChIP-Seq(GSE20012)/Homer,9,ICM_rep2
"GATA:SCL(Zf,bHLH)/Ter119-SCL-ChIP-Seq(GSE18720)/Homer",9,ICM_rep2
"GATA(Zf),IR3/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",9,ICM_rep2
"HNF4a(NR),DR1/HepG2-HNF4a-ChIP-Seq(GSE25021)/Homer",8,ICM_rep2
Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)/Homer,8,ICM_rep2
Bcl6(Zf)/Liver-Bcl6-ChIP-Seq(GSE31578)/Homer,8,ICM_rep2
"ETS:E-box(ETS,bHLH)/HPC7-Scl-ChIP-Seq(GSE22178)/Homer",8,ICM_rep2
"FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer",8,ICM_rep2
CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer,7,ICM_rep2
