chr	start	end	EPI_E65_Nanog
chr2	154790265	154791301	30.500163244004415
chr2	154892569	154893199	17.710217979976107
chr2	154942837	154943278	11.436798318443385
chr2	155018925	155019963	21.057573053878166
chr2	155050687	155051296	27.38833575256548
chr2	155074115	155074744	23.994992333489495
chr2	155236244	155237025	17.48923837024332
chr2	155276514	155276887	13.319908659835283
chr2	155357069	155357507	11.756512740975646
chr2	155381761	155382142	33.88424411283078
chr2	155517980	155518288	23.870422843214754
chr2	155592391	155593020	22.78333647110883
chr2	155692074	155692372	19.00512390008709
chr2	155696226	155696492	16.74206937345347
chr2	155757066	155757346	10.797990952219282
chr2	155775855	155776109	15.119433515653835
chr2	155819181	155819555	15.468518285190358
chr2	155826688	155827103	21.058914363815123
chr2	155930044	155930385	19.189323565127914
chr2	155946280	155946915	19.039299236507865
chr2	156007526	156008491	26.872126365819742
chr2	156111611	156112000	13.223725230650913
chr2	156144005	156144480	17.61420922530325
chr2	156180258	156180618	24.117786089579266
chr2	156196286	156197047	27.476038902723836
chr2	156312498	156312816	22.351980203352635
chr2	156344954	156345203	16.35778059825361
chr2	156401019	156401434	10.115243585425688
chr2	156425392	156426050	21.059054915303516
chr2	156447226	156448127	21.961555965732654
chr2	156614570	156615011	13.618592588809612
chr2	156628038	156628377	13.605790814818885
chr2	156688450	156688966	26.311917929686317
chr2	156720620	156720873	16.724487892723836
chr2	156774818	156775484	11.605640277490243
chr2	156839477	156840051	24.75572100084418
chr2	156862632	156863128	19.756021680370456
chr2	156905169	156906103	42.56993043397172
chr2	157006657	157006954	20.108881465513697
chr2	157058627	157059260	14.58022475732258
chr2	157079348	157079727	20.590762920933223
chr2	157134345	157135292	17.980035737550246
chr2	157203920	157204818	22.64053169390672
chr2	157278982	157279360	19.041500089029785
chr2	157376205	157376820	15.020570886813529
chr2	157418424	157419102	28.448965608546164
chr2	157434263	157434850	21.610754428974
chr2	157447955	157448299	9.589482174363248
chr2	157457109	157457532	12.772196015567644
chr2	157464777	157465258	17.683878333553704
chr2	157566148	157566846	34.75393196641545
chr2	157648966	157649292	14.248671522901102
chr2	157705685	157705977	16.043215202958617
chr2	157737311	157737698	20.522811017295187
chr2	157913308	157913762	17.680078153568218
chr2	157940942	157941758	18.45792586780062
chr2	158028200	158028741	22.277129023440885
chr2	158194910	158195326	12.579386367247654
chr2	158258609	158258903	10.545098940531412
chr2	158361483	158362003	15.509199947577256
chr2	158369848	158370786	18.300129190945167
chr2	158375692	158376063	12.905810484667672
chr2	158409665	158410185	24.456638372861423
chr2	158555792	158556284	17.95944499775646
chr2	158570641	158570976	12.905460835926569
chr2	158584496	158585008	13.6360776219517
chr2	158595404	158595771	16.524180526629454
chr2	158616058	158616775	26.74559363627201
chr2	158624913	158625211	14.734987943764501
chr2	158667243	158667792	16.801404312008717
chr2	158767790	158768441	16.98936677748157
chr2	158794651	158795088	21.801920131360365
chr2	159068982	159069753	22.289630390172185
chr2	159195921	159196728	22.602574861330318
chr2	159234866	159235486	16.112738023265717
chr2	160360119	160360631	27.093894373625517
chr2	160365374	160365640	30.476012896774407
chr2	160367263	160368264	28.834169452602453
chr2	160451229	160452085	18.57195658104442
chr2	160872736	160873149	12.405545656098003
chr2	160888161	160888421	16.019697911922748
chr2	161109019	161109707	27.12338933002117
chr2	161166443	161167248	24.26121144146653
chr2	161177456	161177979	24.825380726480574
chr2	161187276	161188046	31.119958763617973
chr2	161339114	161339796	41.728916252113855
chr2	161341514	161342019	34.04235783945216
chr2	161704889	161705456	11.940428545445572
chr2	162491585	162491925	12.48301619641921
chr2	162658935	162659415	17.811036596695583
chr2	162930763	162931499	19.328464482141577
chr2	162998802	162999052	9.887975978851319
chr2	163017101	163017690	16.471356110176124
chr2	163054459	163055000	21.56149054190588
chr2	163101615	163101971	11.103667358334144
chr2	163288822	163289253	13.396335410407968
chr2	163419322	163419688	18.00740387140076
chr2	163439193	163439559	11.899649562731467
chr2	163472172	163472680	14.441174323164573
chr2	163534913	163535388	14.112180581343802
chr2	163602284	163602622	13.063195581266866
chr2	163644856	163645145	16.172904133384204
chr2	163658398	163658730	11.386299868664109
chr2	163776849	163777605	40.49361859553706
chr2	163894604	163894956	16.98198460448872
chr2	163914015	163914433	15.377859501177044
chr2	163994762	163995447	19.72488256858213
chr2	164070944	164071420	19.28218425021452
chr2	164261524	164262157	14.742448458739366
chr2	164360373	164360878	17.777276853051514
chr2	164389372	164389876	18.573150901567367
chr2	164403167	164403731	18.497480488838033
chr2	164419338	164419987	22.43634716939118
chr2	164443088	164443413	20.246348225520208
chr2	164460652	164461278	18.292389179570986
chr2	164486182	164486876	11.708411229790459
chr2	164522058	164522483	13.064661250394934
chr2	164769393	164770109	20.986980073278843
chr2	164785664	164786032	15.063441266184268
chr2	164804697	164805488	22.563590500659195
chr2	164822902	164823419	28.2648159595246
chr2	164832821	164833326	13.585605215318132
chr2	164856960	164858006	18.014763240376578
chr2	164866905	164867255	13.256391661507744
chr2	164878827	164879293	17.29660277509894
chr2	164879551	164880219	24.13467886633502
chr2	164911384	164912316	18.067030421654042
chr2	164938523	164939255	23.306785484480727
chr2	164960789	164961503	19.513894547267455
chr2	164979653	164979896	15.17784142984775
chr2	165034841	165035267	23.195148391902727
chr2	165055151	165056001	13.714316706937902
chr2	165112100	165112654	16.261201330040336
chr2	165136748	165137140	18.200397043812032
chr2	165161968	165162366	19.588658792888697
chr2	165195678	165196270	14.772858518200952
chr2	165201831	165202258	13.792578346556187
chr2	165215429	165215947	27.147147414306875
chr2	165254505	165255005	20.26274483680725
chr2	165326282	165327109	18.821277265537173
chr2	165388084	165388364	16.823136571475438
chr2	165563201	165563796	13.338222244006245
chr2	165740783	165741041	12.051884093025858
chr2	165741653	165742379	13.970776534277546
chr2	165748275	165749151	26.414821105460597
chr2	165782645	165782941	13.100017499279332
chr2	165854442	165854910	26.117654771886322
chr2	165875763	165876352	36.7328562356013
chr2	165886699	165887220	23.42281239046474
chr2	165898668	165899244	21.705224783884155
chr2	165914435	165914702	14.665307684337602
chr2	165987016	165987252	19.840409695091893
chr2	165999533	166000127	20.343213628839564
chr2	166194160	166194869	11.649509504584566
chr2	166316376	166316807	14.912262901076032
chr2	166399161	166399537	15.819138613153012
chr2	166552642	166552982	16.610456399356618
chr2	166563946	166564580	11.470383720067021
chr2	166656048	166656629	21.895462425153145
chr2	166683557	166684444	18.93130518000451
chr2	166700294	166700543	7.847457294004509
chr2	166713543	166714320	24.145807683544575
chr2	166786873	166787309	14.51969460609856
chr2	166805485	166805814	19.528568453339457
chr2	166905789	166906382	24.43326280249713
chr2	166996033	166996421	19.589717815831765
chr2	167004431	167004665	15.238270816639957
chr2	167014972	167015306	19.27723472560951
chr2	167059201	167059584	20.578281761149512
chr2	167062620	167063076	32.65133733916701
chr2	167071856	167072293	34.82460574972821
chr2	167144707	167145108	16.346554813242314
chr2	167250788	167251152	14.046271892694326
chr2	167326535	167327090	16.466254878688503
chr2	167349247	167349629	41.58684385509391
chr2	167379306	167379543	18.739333591380703
chr2	167421579	167421986	23.324853480008663
chr2	167492914	167493253	14.314788553918708
chr2	167503113	167503448	14.796771544840798
chr2	167537769	167538142	28.275242915421963
chr2	167540263	167540825	27.54990141926287
chr2	167631741	167632104	16.56795776514311
chr2	167634569	167634821	16.543349882913013
chr2	167661692	167661964	16.44828531671973
chr2	167777024	167777904	13.857856225967407
chr2	167925067	167925606	13.579549547029117
chr2	167932312	167932577	15.906875750703632
chr2	168058705	168059096	12.903207839907283
chr2	168080393	168081043	28.578007853581354
chr2	168114862	168115241	20.072985339605086
chr2	168117287	168117845	17.64405696110059
chr2	168128317	168128643	12.148823436783866
chr2	168156321	168156764	27.698007006677493
chr2	168169232	168169969	13.684853564123932
chr2	168206976	168207643	41.66725257919288
chr2	168213893	168214720	43.90957041720814
chr2	168252870	168253229	22.0323678444355
chr2	168525065	168525727	17.013841737072994
chr2	168601487	168601732	11.244661451845753
chr2	168764676	168765368	42.8493602427444
chr2	168766688	168767271	35.63273211327057
chr2	168777302	168777537	21.12887681190004
chr2	168780444	168780702	15.984663922657338
chr2	168790941	168791586	22.649779327156008
chr2	168807170	168807876	21.060160177625274
chr2	168824732	168825009	10.255926097773473
chr2	168839929	168840544	34.026012625345366
chr2	168841167	168841421	25.651235167435775
chr2	168872420	168872699	16.060137232571947
chr2	168904459	168904742	9.820786691807184
chr2	168912524	168912878	14.533295927748169
chr2	168929944	168930202	10.392102215641229
chr2	168955316	168955870	16.140380069236894
chr2	169914880	169915317	11.031503823583677
chr2	170131271	170131535	25.803228508342396
chr2	170184283	170184690	15.199179747766593
chr2	170193113	170193493	17.233910540530555
chr2	170205599	170206764	15.855370572298893
chr2	170319059	170319306	14.420863112939998
chr2	170356820	170357433	16.290528672359898
chr2	170400673	170401573	20.501908424165514
chr2	170469519	170469858	13.107681291293254
chr2	170494942	170495222	21.495453912871223
chr2	170604945	170605628	14.98843255468902
chr2	170657658	170658498	23.608902892612274
chr2	170731258	170731504	11.08763027966507
chr2	170731960	170732194	19.242877153249886
chr2	170772174	170772492	16.65934559384232
chr2	170878772	170879310	16.135470113789726
chr2	171574272	171574830	14.356237830226993
chr2	171747041	171747820	16.0832193739454
chr2	171878938	171879572	10.369056488061178
chr2	171986086	171986551	15.349673636241626
chr2	172030415	172030694	10.062458212657642
chr2	172041630	172041972	13.826707901313291
chr2	172273877	172274629	18.272925165105374
chr2	172345307	172345833	22.26891064009286
chr2	172359749	172359996	15.538687148074873
chr2	172370629	172370986	26.78977909675833
chr2	172376725	172377654	22.335346663344662
chr2	172413933	172414344	14.581195051652672
chr2	172439989	172440724	15.180185055894917
chr2	172485003	172485306	12.468524020103732
chr2	172516610	172516983	18.992910735408998
chr2	172550658	172550917	44.99073303988541
chr2	172577177	172577444	14.890361367986443
chr2	172613812	172614426	27.305291803341348
chr2	172662125	172662650	13.618600073314848
chr2	172728339	172728737	26.4915206899595
chr2	172739198	172739697	17.931584008471045
chr2	172757037	172757276	12.971792396641177
chr2	172813482	172813747	11.460857625277537
chr2	172824919	172825260	11.924458570843917
chr2	172937703	172937959	23.549318090081215
chr2	172940376	172940714	39.17835041475014
chr2	172999725	173000423	22.197272953809502
chr2	173019811	173020057	16.881924132990644
chr2	173021675	173022022	16.39812011333982
chr2	173022416	173022781	14.139080345467345
chr2	173050576	173050885	9.821508429197046
chr2	173238561	173239038	18.246753426717763
chr2	173247846	173248159	19.839144520866224
chr2	173334360	173335382	21.082831340759935
chr2	173659081	173659845	27.834070993343573
chr2	173737413	173737784	20.290544430200622
chr2	173775832	173776401	14.919522127912417
chr2	173789526	173790397	16.0051865736461
chr2	173950064	173950342	10.686892780468618
chr2	173977669	173978368	13.146968467723317
chr2	174061178	174061466	13.772905598084131
chr2	174075886	174076511	21.047697311401368
chr2	174092361	174092806	20.189593998769695
chr2	174126692	174127413	15.863168040525567
chr2	174233395	174233678	19.243784149628226
chr2	174257286	174257534	16.75497221177624
chr2	174261444	174261680	17.74871820514485
chr2	174287903	174288190	25.94832036221069
chr2	174310818	174311423	15.580636314518195
chr2	174345217	174345546	54.21858520275916
chr2	174415643	174416083	11.302025710452687
chr2	174438729	174439014	16.74417515135648
chr2	174472677	174473439	21.080570319819014
chr2	174671849	174672818	25.974684507608167
chr2	174858618	174859027	13.012243205585806
chr2	174917373	174917673	23.82495090484619
chr2	175157521	175157914	11.629827555202649
chr2	177072643	177073084	16.647250975610987
chr2	177075045	177075296	22.579025739692597
chr2	177075837	177076156	15.853676003722187
chr2	177076431	177076684	17.52418303960868
chr2	177332490	177332949	13.356296828109974
chr2	178643500	178644402	27.76830370938963
chr2	178728282	178728624	13.684362603907
chr2	179442403	179442824	13.551941756114823
chr2	179556997	179557519	17.074463389385706
chr2	179565562	179565980	17.11743919016642
chr2	179571283	179571563	19.716183740752083
chr2	179672571	179673131	10.874058539526803
chr2	179767343	179767655	18.3449226801212
chr2	179792373	179792906	17.652516032249352
chr2	179917213	179917546	11.8683038201776
chr2	179984579	179984979	10.758867814540864
chr2	180024282	180025209	34.37694504294452
chr2	180042525	180042919	15.864769151368117
chr2	180050617	180051063	10.918034565288389
chr2	180070558	180071013	10.90936665901771
chr2	180104176	180104789	17.563592293134132
chr2	180119064	180119391	30.350108657043645
chr2	180170987	180171419	15.465827703475952
chr2	180225723	180226378	33.3067468220951
chr2	180227246	180227771	40.04449688866025
chr2	180251550	180251959	14.72689048002285
chr2	180289326	180290078	19.33496026916707
chr2	180334422	180335025	14.2082117833506
chr2	180447711	180447966	9.723915455388088
chr2	180455925	180456670	16.75391741887035
chr2	180472565	180473240	14.778436385260688
chr2	180574462	180575322	24.539507940203645
chr2	180582415	180582923	18.61705904307328
chr2	180589103	180589947	20.357223788708872
chr2	180642775	180643064	17.462521793933064
chr2	180662958	180663772	35.2489304249644
chr2	180678595	180679129	17.619446032949156
chr2	180701657	180702383	17.19028573259506
chr2	180709746	180710086	14.854330651900348
chr2	180740196	180740756	27.011285199437822
chr2	180755738	180756106	14.366911346497742
chr2	180854647	180855370	16.201171412012883
chr2	180894640	180895011	21.762568142214874
chr2	180954577	180955096	12.710595513125146
chr2	181134848	181135301	13.766594810991098
chr2	181186752	181187722	22.740777766827456
chr2	181219716	181220150	15.611857706500638
chr2	181287454	181288363	20.929846955604678
chr2	181307365	181307625	11.058146183307354
chr2	181313737	181314132	15.085175750828997
chr2	181319641	181319983	16.135238126007437
chr2	181364935	181365195	10.531564785883976
chr2	181460075	181460541	16.971792094185627
chr2	181496597	181497697	18.40823227188804
chr2	181520173	181520721	15.775787762481801
chr2	181581751	181582038	15.784729110239274
chr2	181592035	181592415	11.699422359466553
